depot_id,ttl_td_id,ttl_captain_id,ttl_point_a,ttl_point_b,max_diff_minutes_from_point_a,max_diff_minutes_idle_mode,max_diff_minutes_to_point_a,min_diff_minutes_from_point_a,min_diff_minutes_idle_mode,min_diff_minutes_to_point_a,avg_diff_minutes_from_point_a,avg_diff_minutes_idle_mode,avg_diff_minutes_to_point_a,med_diff_minutes_from_point_a,med_diff_minutes_idle_mode,med_diff_minutes_to_point_a,max_speed,min_speed,avg_speed,med_speed,ttl_td_completed,WaktuSebelumProblem,WaktuSebelumInspection,WaktuDiambikUtkRepair,labelencoded,busencoded,point_aencoded,point_bencoded,line_id_yencoded,br_idencoded,br_repair_statusencoded,br_entry_statusencoded,line_id_x_en,rtd_cause_en,br_ttl_days_en,rtd_id_en,route_id_en,bus_model_id_en,driver_id_en,capt_id_en,newlabel_en,prediction_label,prediction_score
2,24,1,1,1,45.0,342.31668,39.5,24.0,0.5,28.0,30.997223,36.210606,31.747223,27.0,1.0,30.491667,40.0,1.0,20.277779,22.0,24.0,0.0,0.0,0.0,2,521,87,146,166,-1,-1,-1,166,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,24,1,1,1,79.45,38.133335,42.5,42.483334,1.5,36.916668,51.433334,13.374243,39.119446,45.5,2.0333333,38.933334,35.0,1.0,14.916667,14.0,24.0,0.0,0.0,0.0,2,407,59,142,90,-1,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,2,381,88,103,89,-1,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,73,2,1,1,22.5,354.18332,16.0,12.0,0.0,6.5,16.635185,26.27883,8.940741,15.991667,25.5,8.0,55.0,1.0,29.5,30.0,73.0,0.0,0.0,0.0,2,381,88,103,89,-1,-1,-1,89,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,10,2,1,1,5.516667,651.35,73.78333,4.4666667,0.43333334,57.966667,4.991667,167.17084,67.255554,4.991667,8.45,70.01667,16.0,11.0,13.142858,13.0,10.0,0.0,0.0,0.0,2,376,37,101,147,-1,-1,-1,147,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,75,2,1,1,21.6,32.666668,23.683332,11.45,0.46666667,13.816667,15.747222,12.700901,17.561403,15.25,8.4,18.033333,35.0,5.0,15.067568,14.0,75.0,0.0,0.0,0.0,2,631,63,45,71,-1,-1,-1,71,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,28,2,1,1,47.5,68.0,166.36667,35.0,0.0,33.5,42.769047,14.771795,67.11429,43.95,0.56666666,45.5,35.0,5.0,20.44,22.0,28.0,0.0,0.0,0.0,2,366,59,142,90,-1,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,20,1,1,1,59.0,142.2,44.0,32.5,0.5,38.0,44.7,29.298147,40.8,43.5,1.0,39.0,33.0,5.0,20.61111,20.0,20.0,0.0,0.0,0.0,2,406,59,142,90,-1,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,30,2,1,1,53.5,71.55,42.0,34.5,0.5,32.5,44.177082,22.880953,37.75,43.741665,16.233334,37.0,31.0,5.0,16.038462,16.0,30.0,0.0,0.0,0.0,2,410,59,142,90,-1,-1,-1,90,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,72,2,1,1,12.0,39.433334,15.5,7.0,0.5,8.5,8.637037,19.244286,11.566667,8.5,4.0,12.0,53.0,1.0,24.580645,27.0,72.0,0.0,0.0,0.0,2,405,50,19,91,-1,-1,-1,91,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,32,1,1,1,17.766666,397.53333,12.0,8.5,1.0,8.5,10.05625,42.40889,10.425,9.0,4.0,9.975,48.0,1.0,19.076923,18.0,32.0,0.0,0.0,0.0,2,371,50,19,91,-1,-1,-1,91,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,28.0,28.0,1.0,0.0,0.0,0.0,2,422,106,79,92,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,30,1,1,1,30.466667,324.41666,44.916668,22.316668,0.0,33.433334,26.221428,37.745556,40.81875,24.566668,12.233334,40.475,27.0,2.0,11.466666,11.0,30.0,0.0,0.0,0.0,2,422,106,79,92,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,30,1,1,1,42.0,56.333332,45.666668,21.666666,0.65,34.983334,28.666666,16.910715,40.5375,29.0,11.0,41.0,38.0,7.0,17.965517,16.0,30.0,0.0,0.0,0.0,2,403,106,79,92,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,38,2,1,1,30.666666,64.98333,45.0,20.25,0.33333334,28.666666,25.731482,18.24537,37.798332,27.0,8.125,37.658333,27.0,5.0,17.27027,18.0,38.0,0.0,0.0,0.0,2,377,106,79,92,-1,-1,-1,92,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
5,36,2,1,1,48.183334,89.0,46.5,24.5,0.0,0.0,34.816666,23.14902,33.522915,35.0,17.05,37.208332,38.0,1.0,12.419354,12.0,36.0,0.0,0.0,0.0,2,414,85,123,138,-1,-1,-1,138,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,1.0,0.0,0.0,0.0,2,505,81,90,164,-1,-1,-1,164,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
2,20,1,1,1,36.5,391.98334,41.483334,19.5,6.5,24.5,26.3,86.638336,30.096666,27.0,10.25,27.0,37.0,1.0,15.2,12.0,20.0,0.0,0.0,0.0,2,505,81,90,164,-1,-1,-1,164,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,80,2,1,1,7.5,50.883335,66.61667,5.0,0.95,15.45,6.275,12.549146,23.704166,6.0,2.2833333,18.625,46.0,1.0,25.360655,24.0,80.0,0.0,0.0,0.0,2,577,28,107,95,-1,-1,-1,95,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,16,2,1,1,75.25,414.53333,69.316666,56.25,1.8166667,64.25,68.525,71.63809,66.67083,71.3,9.033334,66.558334,33.0,5.0,21.25,20.5,16.0,0.0,0.0,0.0,3,547,17,128,150,-1,-1,-1,150,10,-1,743,19,5,262,-1,1,1,1.0
7,14,1,1,1,93.433334,32.55,137.78334,90.7,0.0,90.566666,92.416664,14.1,112.066666,93.11667,8.15,109.958336,24.0,3.0,12.888889,9.0,14.0,0.0,0.0,0.0,2,179,24,144,154,-1,-1,-1,154,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,1,1,1,59.216667,75.63333,48.416668,34.933334,0.0,8.6,43.158333,21.331112,17.958334,41.0,2.7333333,9.925,64.0,7.0,28.933332,22.5,32.0,0.0,0.0,0.0,2,190,56,112,161,-1,-1,-1,161,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,16,1,1,1,110.666664,31.05,134.51666,79.38333,1.3333334,99.53333,91.53333,14.769048,111.9,88.041664,10.35,106.775,25.0,8.0,14.9,14.5,16.0,0.0,0.0,0.0,2,163,24,144,154,-1,-1,-1,154,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,15,2,1,1,474.96667,48.333332,85.46667,61.033333,0.0,60.966667,209.58888,19.664286,71.26667,92.76667,0.53333336,69.316666,36.0,11.0,20.5,19.5,15.0,0.0,0.0,0.0,2,192,128,91,151,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,16,2,1,1,109.63333,251.3,90.23333,68.73333,0.0,74.21667,82.354164,50.485714,80.57083,75.525,0.8333333,78.916664,36.0,12.0,22.466667,22.0,16.0,0.0,0.0,0.0,2,106,123,91,156,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,2,1,1,111.28333,80.816666,94.8,58.4,0.0,0.0,87.43667,20.127777,68.45,88.433334,3.75,80.75,38.0,6.0,16.631578,15.0,20.0,0.0,0.0,0.0,2,107,117,90,152,-1,-1,-1,152,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,16,1,1,1,130.85,52.05,88.666664,87.166664,0.0,65.3,101.1875,16.02619,78.57083,93.36667,0.6,80.15833,35.0,6.0,23.375,25.5,16.0,0.0,0.0,0.0,2,110,117,90,152,-1,-1,-1,152,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,16,1,1,1,104.95,59.483334,89.95,69.433334,0.0,63.733334,80.925,20.683332,81.166664,74.65833,0.5833333,85.49167,42.0,12.0,18.4375,14.5,16.0,0.0,0.0,0.0,2,177,123,91,156,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,49,2,1,1,22.883333,165.45,56.6,12.15,0.0,0.0,16.105556,23.502777,20.586111,15.408334,4.975,16.183332,56.0,3.0,20.642857,16.0,49.0,0.0,0.0,0.0,2,558,97,88,102,-1,-1,-1,102,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,22,1,1,1,56.366665,56.65,71.23333,45.483334,2.05,47.733334,48.622223,25.75,54.643333,47.133335,22.441668,51.683334,28.0,2.0,17.0,16.5,22.0,0.0,0.0,0.0,2,605,58,34,153,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,4,1,1,1,105.3,0.6333333,96.583336,105.3,0.6333333,96.583336,105.3,0.6333333,96.583336,105.3,0.6333333,96.583336,42.0,9.0,22.0,18.5,4.0,0.0,0.0,0.0,2,596,128,91,151,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,1,1,1,54.6,46.083332,61.3,34.75,0.0,48.283333,44.593334,19.392593,55.916668,45.033333,3.7,55.55,29.0,7.0,16.1,16.5,20.0,0.0,0.0,0.0,2,590,123,126,157,-1,-1,-1,157,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,14,1,1,1,152.08333,38.433334,94.78333,75.666664,0.53333336,80.2,108.270836,16.836111,85.094444,102.666664,15.591666,80.3,39.0,7.0,18.0,16.5,14.0,0.0,0.0,0.0,2,167,117,90,152,-1,-1,-1,152,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,36,2,1,1,55.716667,63.483334,59.283333,30.416666,0.56666666,26.516666,38.827778,22.945099,36.857407,36.15,15.2,31.25,68.0,2.0,17.875,14.0,36.0,0.0,0.0,0.0,2,182,35,90,160,-1,-1,-1,160,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,12,1,1,1,99.98333,243.48334,90.5,70.48333,0.5,80.5,81.98333,60.996666,86.333336,75.48333,2.0,88.0,25.0,3.0,14.555555,18.0,12.0,0.0,0.0,0.0,2,498,123,91,156,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,21,2,1,1,86.01667,87.01667,99.066666,60.133335,0.0,52.583332,71.91,26.236666,81.86,71.833336,13.458333,86.4,38.0,5.0,17.5,13.0,21.0,0.0,0.0,0.0,2,127,123,91,156,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,18,2,1,1,85.96667,62.266666,100.333336,59.516666,0.0,74.916664,71.42,24.020834,88.42917,69.46667,20.658333,89.23333,29.0,8.0,15.882353,15.0,18.0,0.0,0.0,0.0,2,122,123,91,156,-1,-1,-1,156,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,33,2,1,1,51.0,45.5,57.0,32.0,0.5,47.0,38.375,18.747917,55.245834,36.5,6.5,56.491665,33.0,5.0,18.809525,20.0,33.0,0.0,0.0,0.0,2,583,123,126,157,-1,-1,-1,157,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,1.0,0.0,0.0,0.0,2,497,58,34,153,-1,-1,-1,153,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,1,1,1,55.5,501.21667,50.866665,40.633335,3.75,43.833332,48.02,73.488335,47.373333,45.316666,24.391666,47.783333,32.0,1.0,14.882353,14.0,20.0,0.0,0.0,0.0,2,497,30,57,97,-1,-1,-1,97,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,22,2,1,1,78.98333,57.0,106.98333,48.0,0.0,63.916668,62.66111,23.971666,84.95333,61.491665,20.5,77.95,33.0,1.0,17.4375,16.0,22.0,0.0,0.0,0.0,2,585,128,91,151,-1,-1,-1,151,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,8,1,1,1,58.516666,27.783333,59.25,45.483334,0.0,52.116665,52.0,10.916667,55.683334,52.0,4.9666667,55.683334,23.0,6.0,14.571428,15.0,8.0,0.0,-1.0,11.0,1,469,58,34,153,1000,3,100,153,10,11,725,22,5,109,-1,1,1,1.0
7,8,1,1,1,58.516666,27.783333,59.25,45.483334,0.0,52.116665,52.0,10.916667,55.683334,52.0,4.9666667,55.683334,23.0,6.0,14.571428,15.0,8.0,0.0,0.0,0.0,3,469,58,34,153,-1,-1,-1,153,10,-1,725,22,5,109,-1,1,1,1.0
7,44,1,1,1,24.083334,40.433334,40.283333,12.966666,0.0,16.183332,17.25909,15.190476,22.79394,16.783333,1.65,19.666666,32.0,1.0,12.714286,13.5,44.0,0.0,0.0,0.0,2,565,51,82,113,-1,-1,-1,113,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,40,1,1,1,31.466667,63.983334,60.233334,22.966667,0.0,0.0,26.791666,18.571053,30.221666,26.608334,20.116667,30.258333,59.0,7.0,22.105263,16.0,40.0,0.0,0.0,0.0,2,178,121,105,155,-1,-1,-1,155,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,4,1,1,1,47.5,0.0,67.0,47.5,0.0,67.0,47.5,0.0,67.0,47.5,0.0,67.0,29.0,3.0,18.0,20.0,4.0,0.0,0.0,0.0,2,329,25,54,28,-1,-1,-1,28,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,16,1,1,1,57.983334,195.38333,64.98333,44.0,0.5,60.0,51.995834,55.07381,61.620834,53.0,1.0,60.75,51.0,3.0,28.133333,29.0,16.0,0.0,0.0,0.0,2,293,25,54,28,-1,-1,-1,28,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,22,2,1,1,35.5,224.55,37.0,34.0,3.0,34.5,34.833332,50.046665,35.286667,34.75,10.25,34.983334,50.0,3.0,25.736841,24.0,22.0,0.0,0.0,0.0,2,270,25,8,48,-1,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,50,2,1,1,27.0,29.0,50.0,17.666666,0.0,30.0,21.275,9.734722,37.384617,19.833334,4.1666665,37.0,44.0,5.0,19.024391,16.0,50.0,0.0,0.0,0.0,2,305,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,42,1,1,1,34.333332,79.0,46.666668,20.666666,0.6666667,0.0,24.563334,14.153334,34.66515,24.166666,7.8333335,36.333332,42.0,1.0,16.34375,16.0,42.0,0.0,0.0,0.0,2,284,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,50,2,1,1,32.0,30.0,52.0,16.45,0.0,29.0,23.495832,8.665972,36.903847,24.25,3.0,35.0,35.0,1.0,16.258064,16.0,50.0,0.0,0.0,0.0,2,266,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,42,2,1,1,42.5,29.0,74.5,18.0,0.5,27.0,27.45,8.948334,46.0,27.25,3.0,44.0,38.0,3.0,17.289474,16.0,42.0,0.0,0.0,0.0,2,11,109,14,50,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,74.0,39.333332,79.333336,34.433334,0.33333334,64.333336,59.73611,17.878788,74.10555,61.991665,4.0,74.99167,29.0,5.0,14.5,11.5,24.0,0.0,0.0,0.0,2,40,7,14,52,-1,-1,-1,52,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,42,1,1,1,32.0,92.333336,48.566666,17.333334,0.33333334,26.666666,21.138334,14.3725,37.38485,19.325,5.0,39.0,38.0,1.0,16.742857,18.0,42.0,0.0,0.0,0.0,2,39,6,39,49,-1,-1,-1,49,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,44,2,1,1,33.5,31.483334,64.5,18.0,0.5,35.0,25.225758,6.7849207,47.636364,24.0,1.5,49.5,35.0,2.0,17.11111,17.0,44.0,0.0,0.0,0.0,2,17,7,9,51,-1,-1,-1,51,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,28,1,1,1,212.1,27.0,47.0,21.366667,0.33333334,32.333332,52.683334,11.996154,39.283333,27.333334,2.0,40.333332,37.0,3.0,17.26923,16.0,28.0,0.0,0.0,0.0,2,47,109,14,50,-1,-1,-1,50,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,1,1,1,38.0,75.23333,71.5,20.0,0.0,48.5,26.9,29.681482,61.183334,25.0,1.0,62.433334,44.0,1.0,26.058823,29.0,20.0,0.0,0.0,0.0,2,209,115,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,8,1,1,1,28.5,44.333332,69.5,26.0,0.0,62.483334,27.25,14.777778,65.99167,27.25,0.0,65.99167,35.0,7.0,21.857143,22.0,8.0,0.0,0.0,0.0,2,249,116,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,8,1,1,1,28.5,44.333332,69.5,26.0,0.0,62.483334,27.25,14.777778,65.99167,27.25,0.0,65.99167,35.0,7.0,21.857143,22.0,8.0,0.0,0.0,0.0,2,249,116,78,17,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,1,1,1,29.0,230.55,26.5,15.5,0.0,13.566667,22.886667,37.553333,18.413334,22.433332,12.241667,18.0,37.0,1.0,12.0,10.0,20.0,0.0,0.0,0.0,2,249,68,120,16,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,1,1,1,29.0,230.55,26.5,15.5,0.0,13.566667,22.886667,37.553333,18.413334,22.433332,12.241667,18.0,37.0,1.0,12.0,10.0,20.0,0.0,0.0,0.0,2,249,68,120,17,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,12,1,3,1,37.5,70.21667,87.416664,26.0,0.0,57.5,31.166666,28.036112,68.13333,30.0,15.5,59.483334,51.0,3.0,26.166666,25.0,12.0,0.0,0.0,0.0,2,238,113,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,4,1,3,1,27.0,76.5,0.0,27.0,73.0,0.0,27.0,74.75,0.0,27.0,74.75,0.0,24.0,24.0,24.0,24.0,4.0,0.0,0.0,0.0,2,238,114,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,8,1,3,1,32.5,39.5,81.5,28.0,0.5,70.48333,30.25,13.5,75.99167,30.25,0.5,75.99167,48.0,11.0,30.375,35.5,8.0,0.0,0.0,0.0,2,238,116,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,75.5,89.15,80.48333,21.0,0.0,49.0,34.080555,27.298485,64.244446,27.491667,0.5,64.24167,46.0,11.0,27.772728,26.0,24.0,0.0,0.0,0.0,2,198,113,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,8,1,1,1,38.0,53.0,79.0,26.983334,0.0,73.0,32.491665,17.666666,76.0,32.491665,0.0,76.0,40.0,12.0,26.5,23.5,8.0,0.0,0.0,0.0,2,203,114,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,40,1,1,1,55.0,48.0,8.0,33.5,0.5,5.483333,41.0,19.314035,6.2466664,40.0,2.5,6.241667,42.0,1.0,20.129032,16.0,40.0,0.0,0.0,0.0,2,210,67,0,19,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,44,1,1,1,32.5,37.5,35.0,17.5,0.5,14.5,26.136364,13.570635,20.134848,26.0,3.0,17.5,33.0,1.0,14.368421,14.0,44.0,0.0,0.0,0.0,2,229,68,120,17,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,48,2,1,1,24.0,122.63333,10.5,14.5,0.5,6.0,16.790277,25.67971,7.4569445,16.25,2.5,7.25,48.0,1.0,16.891891,16.0,48.0,0.0,0.0,0.0,2,248,67,122,18,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,52,1,1,1,28.95,55.383335,8.5,12.5,0.0,5.5,16.403847,23.177334,6.796154,15.483334,2.0,6.5,44.0,1.0,17.095238,12.0,52.0,0.0,0.0,0.0,2,265,67,122,18,-1,-1,-1,18,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,40.35,104.51667,45.65,27.666666,0.0,31.333334,34.169445,36.957577,38.16111,35.0,0.6666667,38.666668,44.0,1.0,21.217392,18.0,24.0,0.0,0.0,0.0,2,197,9,25,21,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,10,1,1,1,62.5,40.0,37.5,44.0,2.0,29.0,53.25,20.0,34.16111,53.25,19.0,35.983334,35.0,7.0,21.0,18.0,10.0,0.0,0.0,0.0,2,208,9,129,20,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,57.2,166.26666,46.4,27.466667,0.0,29.816668,40.333332,31.739393,35.90278,38.633335,12.583333,34.483334,39.0,6.0,13.842105,12.0,24.0,0.0,0.0,0.0,2,24,9,129,20,-1,-1,-1,20,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,44,2,1,1,47.6,50.866665,5.866667,32.6,0.0,3.6666667,38.010605,20.961905,4.621212,36.833332,2.4666667,4.55,53.0,1.0,15.918919,14.0,44.0,0.0,0.0,0.0,2,2,67,0,19,-1,-1,-1,19,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,54.0,74.5,131.15,30.5,0.0,41.483334,37.583332,22.951515,62.27222,34.5,0.5,48.75,31.0,3.0,17.533333,18.0,24.0,0.0,0.0,0.0,2,211,9,25,21,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,43.0,57.7,103.35,26.5,0.0,63.983334,31.163889,19.036364,78.719444,29.491667,1.5,74.25,44.0,1.0,26.809525,31.0,24.0,0.0,0.0,0.0,2,299,114,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,42.5,82.21667,72.0,22.5,0.0,57.0,28.497223,29.093939,66.0,25.991667,1.5,68.75,46.0,3.0,26.5,28.0,24.0,0.0,0.0,0.0,2,251,113,78,16,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,26,1,1,1,42.0,84.65,69.48333,30.5,0.0,39.983334,34.857143,33.091667,48.305557,35.0,25.25,44.991665,42.0,1.0,19.38889,13.0,26.0,0.0,0.0,0.0,2,206,9,25,21,-1,-1,-1,21,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,34,2,1,1,30.5,64.0,63.916668,18.983334,0.0,35.0,22.616667,26.477083,43.04375,22.0,17.0,37.25,42.0,1.0,19.766666,20.0,34.0,0.0,0.0,0.0,2,235,45,1,56,-1,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,1,1,1,50.983334,49.5,57.483334,37.0,0.0,39.5,41.810417,16.435556,44.991665,40.0,1.0,41.75,44.0,1.0,17.64,18.0,32.0,0.0,0.0,0.0,2,200,90,60,53,-1,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,1,1,1,62.483334,63.233334,57.0,29.5,0.5,35.5,42.66875,19.657778,44.74375,40.25,20.5,44.25,37.0,3.0,16.636364,13.0,32.0,0.0,0.0,0.0,2,246,90,60,53,-1,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,30,2,1,1,79.0,59.916668,55.0,37.85,0.28333333,38.083332,50.77619,15.190476,44.722916,39.0,6.25,44.25,35.0,1.0,12.125,11.0,30.0,0.0,0.0,0.0,2,230,90,60,53,-1,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,1,1,1,71.433334,53.983334,54.85,31.516666,0.0,39.966667,44.8,16.434444,44.460415,39.825,2.4,43.591667,24.0,8.0,15.821428,15.0,32.0,0.0,0.0,0.0,2,173,90,60,53,-1,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,34,2,1,1,62.5,38.0,54.0,35.0,1.0,34.0,42.810417,15.421875,42.746296,38.5,4.25,44.0,53.0,1.0,26.392857,25.0,34.0,0.0,0.0,0.0,2,232,26,119,54,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,36,2,1,1,52.883335,39.483334,51.283333,24.983334,1.3333334,31.5,40.083332,14.658824,42.253704,37.5,3.0,44.0,50.0,1.0,27.766666,29.0,36.0,0.0,0.0,0.0,2,296,26,119,54,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,30,1,1,1,58.55,34.183334,51.483334,41.483334,1.5,37.0,48.861904,11.845238,44.847916,49.5,4.0,44.0,44.0,1.0,22.461538,23.0,30.0,0.0,0.0,0.0,2,226,26,119,54,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,24,1,1,1,52.983334,39.216667,46.366665,35.016666,1.7833333,41.166668,40.63889,16.469696,43.59722,39.2,6.266667,43.591667,43.0,4.0,19.095238,18.0,24.0,0.0,0.0,0.0,2,164,26,119,54,-1,-1,-1,54,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,20,1,1,1,29.483334,41.583332,23.466667,14.916667,0.0,16.766666,20.57,15.375926,20.87,18.916666,2.7166667,21.116667,31.0,4.0,15.9,17.0,20.0,0.0,0.0,0.0,2,609,42,26,55,-1,-1,-1,55,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,52,2,1,1,36.0,40.5,25.0,23.5,0.48333332,15.5,25.883333,14.938,20.267948,25.0,1.0,19.483334,48.0,1.0,25.74468,25.0,52.0,0.0,0.0,0.0,2,561,14,77,44,-1,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,32,1,1,1,35.666668,63.6,43.666668,22.666666,0.0,32.333332,25.90625,26.247778,37.0,23.841667,1.3333334,35.166668,46.0,7.0,24.962963,25.0,32.0,0.0,0.0,0.0,2,204,45,83,56,-1,-1,-1,56,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,26,1,1,1,61.0,124.01667,60.5,31.45,0.5,38.5,41.27619,27.04861,47.0,37.533333,17.475,44.75,37.0,1.0,18.25,19.0,26.0,0.0,0.0,0.0,2,214,90,60,53,-1,-1,-1,53,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
7,56,1,1,1,47.45,43.35,26.5,14.5,1.0,15.5,21.811905,13.253704,19.320238,16.491667,7.5,18.241667,50.0,1.0,23.018867,22.0,56.0,0.0,0.0,0.0,2,313,42,26,55,-1,-1,-1,55,-1,-1,-1,-1,-1,-1,-1,0,0,1.0
