route_id,route_no,route_no_cbts,route_origin,route_destination,route_type,route_category,route_service,route_corridor,route_name,route_desc,route_dist_in,route_dist_out,state_id,depot_id,status,freq_min,freq_max,total_km,km_per_trip,travel_time,deadmileage,line_id,zone,pis_profile
1005,KLG3C,S3040,BANDAR PUTERA,BANDAR KLANG,SS,Shuttle,SS_MPK,,,Bandar Putera ~ Bandar Klang,,36700.0,1,7,0,,,,,,28,,0,
1006,T210,T210S,FARLIM,LINTANG ANGSANA,OTHER,Normal,RAPID,,,LOOP - FARLIM - LINTANG ANGSANA,3000.0,3000.0,5,12,0,,,,,,,,0,
1007,KWSP,S6070,MRT KWASA SENTRAL,KWSP KWASA DAMANSARA,OTHER,Normal,RAPID,,,MRT Kwasa Sentral ~ KWSP Kwasa Damansara,,4200.0,1,2,0,,,,,,40.7,,0,
1008,SH01,H2010,LRTKELANAJAYA,PASARSENI,OTHER,Shuttle,RAPID,,,LRTKelanaJaya~PasarSeni,,20000.0,1,7,0,,,,,,30,,0,
1009,SH02,H2020,MASJIDJAMEK,PASARSENI,OTHER,Shuttle,RAPID,,,MasjidJamek~PasarSeni,,14000.0,1,2,0,,,,,,40,,0,
1010,SH03,H2030,LRTDATOKERAMAT,MASJIDJAMEK,OTHER,Shuttle,RAPID,,,LRTDatoKeramat~MasjidJamek,,29000.0,1,2,0,,,,,,10.7km,,0,
1011,MAHA1,H3010,DATARAN MAEPS,LAMAN TIBA 2,OTHER,Normal,RAPID,,,Dataran Maeps ~ Laman Tiba 2,4200.0,4200.0,1,5,0,,,,,,15000,,0,
1012,MAHA2,H3020,DATARAN MAEPS,LAMAN PAVILION,OTHER,Normal,RAPID,,,Dataran Maeps ~ Laman Pavilion,4200.0,4200.0,1,5,0,,,,,,15000,,0,
1013,MAHA1,H3010,DATARAN MAEPS,LAMAN TIBA 2,OTHER,Normal,RAPID,,,Dataran Maeps ~ Laman Tiba 2,4200.0,4200.0,1,4,0,,,,,,26000,,0,
1014,MAHA2,H3020,DATARAN MAEPS,LAMAN PAVILION,OTHER,Normal,RAPID,,,Dataran Maeps ~ Laman Pavilion,2200.0,2200.0,1,4,0,,,,,,26000,,0,
1015,HLB1,S0120,MRT SEMANTAN ,HONG LEONG BANK PUSAT BANDAR DAMANSARA,OTHER,,RAPID,,,MRT Semantan ~ Hong Leong Bank Pusat Bandar Damansara,3400.0,3400.0,1,2,1,,,,,,13KM,,0,
1016,T250B,T2501,STESEN LRT WANGSA MAJU,SETAPAK,TEMPATAN,Normal,RAPID,,,Stesen LRT Wangsa Maju ~ Setapak,,13800.0,1,2,0,,,,,,22,,0,
1017,PJ01A,P0011,TAMAN MEDAN,KG LINDUNGAN~TAMAN SRI MANJA,SS,Normal,RAPID,,,Taman Medan~Kg Lindungan~Taman Sri Manja,13600.0,13600.0,1,7,0,,,,,,17km,,0,
1018,GP03,S7030,INTERNAL SHUTTLE SIC,INTERNAL SHUTTLE SIC,OTHER,Normal,RAPID,,,Internal Shuttle SIC,6500.0,6500.0,1,5,0,,,,,,6.5,,0,
1019,GP04,S7010,KLCC,SIC,OTHER,Normal,RAPID,,,KLCC~SIC,117900.0,117900.0,1,7,0,,,,,,31.5KM,,0,
1020,GP05,S7000,KL SENTRAL,SIC,OTHER,Normal,RAPID,,,KL Sentral~SIC,111400.0,111400.0,1,2,0,,,,,,14KM,,0,
1021,GP06,S7020,KLIA 2,SIC,OTHER,Normal,RAPID,,,KLIA 2 ~ SIC,26800.0,26800.0,1,4,0,,,,,,60KM,,0,
1022,GP08,S7040,KONSORTIUM MOTOGP (TX TRAVEL),KONSORTIUM MOTOGP (TX TRAVEL),OTHER,Normal,RAPID,,,Konsortium MOTOGP (TX Travel),119300.0,119300.0,1,5,0,,,,,,18.7,,0,
1023,T418,T4180,MRT CHAN SOW LIN,KENANGA MALL,TEMPATAN,Normal,RAPID,,,MRT Chan Sow Lin ~ Kenanga Mall,,7000.0,1,27,1,,,,,,8.6,,0,
1024,T419,T4190,MRT CHAN SOW LIN,RAZAK MANSION,TEMPATAN,Normal,RAPID,,,MRT Chan Sow Lin ~ Razak Mansion,,10100.0,1,27,1,,,,,,8.6,,0,
1025,T585,T5850,MRT KUCHAI ,TAMAN DESA,TEMPATAN,Normal,RAPID,,,MRT Kuchai ~ Taman Desa,,11900.0,1,27,1,,,,,,7.8,,0,
1026,T586,T5860,MRT KUCHAI ,TAMAN OVERSEA UNION,TEMPATAN,Normal,RAPID,,,MRT Kuchai ~ Taman Oversea Union,,10800.0,1,27,1,,,,,,7.8,,0,
1027,T587,T5870,MRT KUCHAI ,DESA PETALING,TEMPATAN,Normal,RAPID,,,MRT Kuchai - Desa Petaling,,9400.0,1,27,1,,,,,,7.8,,0,
1028,T588,T5880,MRT KUCHAI ,JALAN KLANG LAMA,TEMPATAN,Normal,RAPID,,,MRT Kuchai - Jalan Klang Lama,,8400.0,1,27,1,,,,,,7.8,,0,
1029,T589,T5890,MRT TAMAN NAGA EMAS ,BANDAR BARU SRI PETALING,TEMPATAN,Normal,RAPID,,,MRT Taman Naga Emas - Bandar Baru Sri Petaling,,9200.0,1,27,1,,,,,,8.9,,0,
1030,T559,T5590,MRT SUNGAI BESI ,KAMPUNG MALAYSIA TAMBAHAN,TEMPATAN,Normal,RAPID,,,MRT Sungai Besi - Kampung Malaysia Tambahan,,9600.0,1,27,1,,,,,,3.8,,0,
1031,T560,T5600,MRT SUNGAI BESI ,BANDAR TASIK SELATAN,TEMPATAN,Normal,RAPID,,,MRT Sungai Besi - Bandar Tasik Selatan,,5900.0,1,27,1,,,,,,3.8,,0,
1032,T561,T5610,MRT SERDANG RAYA UTARA ,THE PARK BUKIT SERDANG,TEMPATAN,Normal,RAPID,,,MRT Serdang Raya Utara - The Park Bukit Serdang,,8200.0,1,27,1,,,,,,7.1,,0,
1033,T562,T5620,MRT SERDANG RAYA UTARA ,SERDANG PERDANA,TEMPATAN,Normal,RAPID,,,MRT Serdang Raya Utara - Serdang Perdana,,6300.0,1,27,1,,,,,,7.1,,0,
1034,T563,T5630,MRT SERDANG RAYA UTARA ,TPM &AMP;AMP; BUKIT JALIL,TEMPATAN,Normal,RAPID,,,MRT Serdang Raya Utara - TPM & Bukit Jalil,,12400.0,1,27,1,,,,,,7.1,,0,
1035,T564,T5640,MRT SERDANG RAYA SELATAN ,KAMPUNG BARU SERI KEMBANGAN,TEMPATAN,Normal,RAPID,,,MRT Serdang Raya Selatan - Kampung Baru Seri Kembangan,,6200.0,1,27,1,,,,,,8.7,,0,
1036,T565,T5650,MRT SERDANG JAYA ,THE MINES,TEMPATAN,Normal,RAPID,,,MRT Serdang Jaya - The Mines,,12800.0,1,27,1,,,,,,11.6,,0,
1037,T566,T5660,MRT UPM ,TAMAN UNIVERSITI INDAH &AMP;AMP; TAMAN BUKIT SERDA,TEMPATAN,Normal,RAPID,,,MRT UPM - Taman Universiti Indah & Taman Bukit Serdang,,12100.0,1,27,1,,,,,,14.9,,0,
1038,T567,T5670,MRT UPM ,TAMAN SRI SERDANG &AMP;AMP; FAKULTI KEJURUTERAAN U,TEMPATAN,Normal,RAPID,,,MRT UPM - Taman Sri Serdang & Fakulti Kejuruteraan UPM,,9600.0,1,27,1,,,,,,14.9,,0,
1039,T568,T5680,MRT UPM ,FAKULTI PERTANIAN UPM,TEMPATAN,Normal,RAPID,,,MRT UPM - Fakulti Pertanian UPM,,15200.0,1,27,1,,,,,,14.9,,0,
1040,T542,T5420,MRT TAMAN EQUINE ,TAMAN PINGGIRAN PUTRA,TEMPATAN,Normal,RAPID,,,MRT Taman Equine - Taman Pinggiran Putra,,5600.0,1,27,1,,,,,,16.4,,0,
1041,T543,T5430,MRT TAMAN EQUINE ,TAMAN PUNCAK JALIL,TEMPATAN,Normal,RAPID,,,MRT Taman Equine - Taman Puncak Jalil,,18000.0,1,27,1,,,,,,16.4,,0,
1042,T544,T5440,MRT PUTRA PERMAI ,TAMAN LESTARI PUTRA,TEMPATAN,Normal,RAPID,,,MRT Putra Permai - Taman Lestari Putra,,7900.0,1,27,1,,,,,,16.4,,0,
1043,T504,T5040,MRT CYBERJAYA UTARA ,CYBER 11,TEMPATAN,Normal,RAPID,,,MRT Cyberjaya Utara - Cyber 11,,18400.0,1,27,1,,,,,,25.9,,0,
1044,T505,T5050,MRT CYBERJAYA UTARA ,TAMAN PINGGIRAN CYBER,TEMPATAN,Normal,RAPID,,,MRT Cyberjaya Utara - Taman Pinggiran Cyber,,17500.0,1,27,1,,,,,,25.9,,0,
1045,T506,T5060,MRT CYBERJAYA CITY CENTRE ,CYBER 10,TEMPATAN,Normal,RAPID,,,MRT Cyberjaya City Centre - Cyber 10,,21500.0,1,27,1,,,,,,27.6,,0,
1046,T507,T5070,MRT CYBERJAYA CITY CENTRE ,CYBERJAYA TRANSPORT TERMINAL,TEMPATAN,Normal,RAPID,,,MRT Cyberjaya City Centre - Cyberjaya Transport Terminal,,19600.0,1,27,1,,,,,,27.6,,0,
1047,T508,T5080,MRT PUTRAJAYA SENTRAL ,PRESINT 10,TEMPATAN,Normal,RAPID,,,MRT Putrajaya Sentral - Presint 10,,11900.0,1,27,1,,,,,,27.6,,0,
1048,T509,T5090,MRT PUTRAJAYA SENTRAL ,PRESINT 16,TEMPATAN,Normal,RAPID,,,MRT Putrajaya Sentral - Presint 16,,16800.0,1,27,1,,,,,,27.6,,0,
1049,T510,T5100,MRT PUTRAJAYA SENTRAL , AYER 8,TEMPATAN,Normal,RAPID,,,MRT Putrajaya Sentral - Ayer 8,,8300.0,1,27,1,,,,,,27.6,,0,
1050,T511,T5110,MRT PUTRAJAYA SENTRAL ,PRESINT 4,TEMPATAN,Normal,RAPID,,,MRT Putrajaya Sentral - Presint 4,,11000.0,1,27,1,,,,,,27.6,,0,
1051,T512,T5120,MRT PUTRAJAYA SENTRAL ,PRESINT 11,TEMPATAN,Normal,RAPID,,,MRT Putrajaya Sentral - Presint 11,,11000.0,1,27,1,,,,,,27.6,,0,
1052,T119,T1190,MRT KENTONMEN ,PERINDUSTRIAN TAMAN SEGAMBUT,TEMPATAN,Normal,RAPID,,,MRT Kentonmen – Perindustrian Taman Segambut,,7700.0,1,26,0,,,,,,4.2,,0,
1053,T180,T1800,MRT SENTUL BARAT ,BANDAR BARU SENTUL/TAMAN DATO SENU,TEMPATAN,Normal,RAPID,,,MRT SENTUL BARAT - BANDAR BARU SENTUL/TAMAN DATO SENU,,9600.0,1,26,0,,,,,,5.8,,0,
1054,PVKL,S6080,PAVILION KL ,PAVILION BJ,OTHER,Normal,RAPID,,,Pavilion KL ~ Pavilion BJ,38900.0,38900.0,1,5,0,,,,,,46.5km,,0,
1055,LRT6,H2040,LRT GOMBAK,LRT KLCC,OTHER,Normal,RAPID,,,LRT Gombak ~ LRT KLCC (Stages),,15800.0,1,2,0,,,,,,7.9,,0,
1056,LRT6,H2040,LRT GOMBAK,LRT KLCC,OTHER,Normal,RAPID,,,LRT Gombak ~ LRT KLCC (Stages),,15800.0,1,4,0,,,,,,7.7,,0,
1057,LRT7,H2050,LRT GOMBAK,LRT KLCC,OTHER,Normal,RAPID,,,LRT Gombak ~ LRT KLCC (Express),,15800.0,1,5,0,,,,,,21.3,,0,
1058,LRT8,H2060,LRT SETIAWANGSA,LRT KLCC,OTHER,Normal,RAPID,,,LRT Setiawangsa ~ LRT KLCC (Express),,15800.0,1,4,0,,,,,,7.7,,0,
1059,LRT8,H2060,LRT SETIAWANGSA,LRT KLCC,OTHER,Normal,RAPID,,,LRT Setiawangsa ~ LRT KLCC (Express),,15800.0,1,2,0,,,,,,7.9,,0,
1060,P101,P1010,KOMPLEKS F ,PRESINT 5,PPJ,Shuttle,RAPID,,,Kompleks F ~ Presint 5,,24000.0,1,5,0,,,,,,19.7,,0,
1061,P102,P1020,PRESINT 11,KOMPLEKS E ,PPJ,Shuttle,RAPID,,,Presint 11 ~ Kompleks E,,21300.0,1,5,0,,,,,,39,,0,
1062,P103,P1030,PRESINT 14,KOMPLEKS E ,PPJ,Shuttle,RAPID,,,Presint 14 ~ Kompleks E,,24000.0,1,5,0,,,,,,39,,0,
1063,P104,P1040,DATARAN GEMILANG ,PRESINT 5,PPJ,Shuttle,RAPID,,,Dataran Gemilang ~ Presint 5,,9900.0,1,5,0,,,,,,24.7,,0,
1064,P105,P1050,DATARAN GEMILANG ,KOMPLEKS ABCDE,PPJ,Shuttle,RAPID,,,Dataran Gemilang ~ Kompleks ABCDE,,23800.0,1,5,0,,,,,,24.7,,0,
1065,P106,P1060,PRESINT 4,KOMPLEKS E,PPJ,Shuttle,RAPID,,,Presint 4 ~ Kompleks E,,26800.0,1,5,0,,,,,,39,,0,
1066,P108,P1080,TERMINAL PUTRAJAYA SENTRAL ,KOMPLEKS ABCDE,PPJ,Shuttle,RAPID,,,Terminal Putrajaya Sentral ~ Kompleks ABCDE,,19500.0,1,5,0,,,,,,25.2,,0,
1067,CAT14,CAT14,THE SUMMIT BUKIT BERTAJAM ,KOMTAR,OTHER,Normal,RAPID,,,free ride - Summit BM to Komtar,26700.0,26700.0,5,12,1,,,,,,11500,,0,
1068,CAT14,CAT14,THE SUMMIT BUKIT BERTAJAM ,KOMTAR,OTHER,Normal,RAPID,,,free ride - Summit BM to Komtar,26700.0,26700.0,5,15,1,,,,,,14000,,0,
1069,P107,P1070,TERMINAL PUTRAJAYA SENTRAL ,DATARAN GEMILANG,PPJ,Normal,RAPID,,,Terminal Putrajaya Sentral ~ Dataran Gemilang,17300.0,17300.0,1,5,0,,,,,,25.2KM,,0,
1071,P101,P1010,KOMPLEKS F ,PRESINT 5,PPJ,,RAPID,,,Kompleks F ~ Presint 5,,24000.0,1,28,1,,,,,,19.7,,0,
1072,P102,P1020,PRESINT 11,KOMPLEKS E ,PPJ,,RAPID,,,Presint 11 ~ Kompleks E,,21300.0,1,28,1,,,,,,39,,0,
1073,P103,P1030,PRESINT 14,KOMPLEKS E ,PPJ,,RAPID,,,Presint 14 ~ Kompleks E,,24000.0,1,28,1,,,,,,39,,0,
1074,P104,P1040,DATARAN GEMILANG ,PRESINT 5,PPJ,,RAPID,,,Dataran Gemilang ~ Presint 5,,9900.0,1,28,1,,,,,,24.7,,0,
1075,P105,P1050,DATARAN GEMILANG ,KOMPLEKS ABCDE,PPJ,,RAPID,,,Dataran Gemilang ~ Kompleks ABCDE,,23800.0,1,28,1,,,,,,24.7,,0,
1076,P106,P1060,PRESINT 4,KOMPLEKS E,PPJ,,RAPID,,,Presint 4 ~ Kompleks E,,26800.0,1,28,1,,,,,,39,,0,
1077,P107,P1070,TERMINAL PUTRAJAYA SENTRAL ,DATARAN GEMILANG,PPJ,Normal,RAPID,,,Terminal Putrajaya Sentral ~ Dataran Gemilang,17300.0,17300.0,1,28,0,,,,,,25.2KM,,0,
1078,P108,P1080,TERMINAL PUTRAJAYA SENTRAL ,KOMPLEKS ABCDE,PPJ,,RAPID,,,Terminal Putrajaya Sentral ~ Kompleks ABCDE,,19500.0,1,28,1,,,,,,25.2,,0,
1079,T418,T4180,MRT CHAN SOW LIN,KENANGA MALL,TEMPATAN,Normal,RAPID,,,MRT Chan Sow Lin ~ Kenanga Mall,,7000.0,1,22,0,,,,,,8.6,,0,
1080,T419,T4190,MRT CHAN SOW LIN,RAZAK MANSION,TEMPATAN,Normal,RAPID,,,MRT Chan Sow Lin ~ Razak Mansion,,10100.0,1,22,0,,,,,,8.6,,0,
1081,T504,T5040,MRT CYBERJAYA UTARA ,CYBER 11,TEMPATAN,Normal,RAPID,,,MRT Cyberjaya Utara - Cyber 11,,18400.0,1,22,0,,,,,,25.9,,0,
1082,T505,T5050,MRT CYBERJAYA UTARA ,TAMAN PINGGIRAN CYBER,TEMPATAN,Normal,RAPID,,,MRT Cyberjaya Utara - Taman Pinggiran Cyber,,17500.0,1,22,0,,,,,,25.9,,0,
1083,T506,T5060,MRT CYBERJAYA CITY CENTRE ,CYBER 10,TEMPATAN,Normal,RAPID,,,MRT Cyberjaya City Centre - Cyber 10,,21500.0,1,22,0,,,,,,27.6,,0,
1084,T507,T5070,MRT CYBERJAYA CITY CENTRE ,CYBERJAYA TRANSPORT TERMINAL,TEMPATAN,Normal,RAPID,,,MRT Cyberjaya City Centre - Cyberjaya Transport Terminal,,19600.0,1,22,0,,,,,,27.6,,0,
1085,T508,T5080,MRT PUTRAJAYA SENTRAL ,PRESINT 10,TEMPATAN,Normal,RAPID,,,MRT Putrajaya Sentral - Presint 10,,11900.0,1,22,0,,,,,,27.6,,0,
1086,T509,T5090,MRT PUTRAJAYA SENTRAL ,PRESINT 16,TEMPATAN,Normal,RAPID,,,MRT Putrajaya Sentral - Presint 16,,16800.0,1,22,0,,,,,,27.6,,0,
1087,T510,T5100,MRT PUTRAJAYA SENTRAL , AYER 8,TEMPATAN,Normal,RAPID,,,MRT Putrajaya Sentral - Ayer 8,,8300.0,1,22,0,,,,,,27.6,,0,
1088,T511,T5110,MRT PUTRAJAYA SENTRAL ,PRESINT 4,TEMPATAN,Normal,RAPID,,,MRT Putrajaya Sentral - Presint 4,,11000.0,1,22,0,,,,,,27.6,,0,
1089,T512,T5120,MRT PUTRAJAYA SENTRAL ,PRESINT 11,TEMPATAN,Normal,RAPID,,,MRT Putrajaya Sentral - Presint 11,,11000.0,1,22,0,,,,,,27.6,,0,
1090,T542,T5420,MRT TAMAN EQUINE ,TAMAN PINGGIRAN PUTRA,TEMPATAN,Normal,RAPID,,,MRT Taman Equine - Taman Pinggiran Putra,,5600.0,1,22,0,,,,,,16.4,,0,
1091,T543,T5430,MRT TAMAN EQUINE ,TAMAN PUNCAK JALIL,TEMPATAN,Normal,RAPID,,,MRT Taman Equine - Taman Puncak Jalil,,18000.0,1,22,0,,,,,,16.4,,0,
1092,T544,T5440,MRT PUTRA PERMAI,TAMAN LESTARI PUTRA,TEMPATAN,Normal,RAPID,,,MRT Putra Permai - Taman Lestari Putra,,7900.0,1,22,0,,,,,,16.4,,0,
1093,T559,T5590,MRT SUNGAI BESI ,KAMPUNG MALAYSIA TAMBAHAN,TEMPATAN,Normal,RAPID,,,MRT Sungai Besi - Kampung Malaysia Tambahan,,9600.0,1,22,0,,,,,,3.8,,0,
1094,T560,T5600,MRT SUNGAI BESI ,BANDAR TASIK SELATAN,TEMPATAN,Normal,RAPID,,,MRT Sungai Besi - Bandar Tasik Selatan,,5900.0,1,22,0,,,,,,3.8,,0,
1095,T561,T5610,MRT SERDANG RAYA UTARA ,THE PARK BUKIT SERDANG,TEMPATAN,Normal,RAPID,,,MRT Serdang Raya Utara - The Park Bukit Serdang,,8200.0,1,22,0,,,,,,7.1,,0,
1096,T562,T5620,MRT SERDANG RAYA UTARA ,SERDANG PERDANA,TEMPATAN,Normal,RAPID,,,MRT Serdang Raya Utara - Serdang Perdana,,6300.0,1,22,0,,,,,,7.1,,0,
1097,T563,T5630,MRT SERDANG RAYA UTARA,TPM &AMP; BUKIT JALIL,TEMPATAN,Normal,RAPID,,,MRT Serdang Raya Utara - TPM & Bukit Jalil,,12400.0,1,22,0,,,,,,7.1,,0,
1098,T564,T5640,MRT SERDANG RAYA SELATAN ,KAMPUNG BARU SERI KEMBANGAN,TEMPATAN,Normal,RAPID,,,MRT Serdang Raya Selatan - Kampung Baru Seri Kembangan,,6200.0,1,22,0,,,,,,8.7,,0,
1099,T565,T5650,MRT SERDANG JAYA ,THE MINES,TEMPATAN,Normal,RAPID,,,MRT Serdang Jaya - The Mines,,12800.0,1,22,0,,,,,,11.6,,0,
1100,T566,T5660,MRT UPM ,TAMAN UNIVERSITI INDAH &AMP; TAMAN BUKIT SERDANG,TEMPATAN,Normal,RAPID,,,MRT UPM - Taman Universiti Indah & Taman Bukit Serdang,,12100.0,1,22,0,,,,,,14.9,,0,
1101,T567,T5670,MRT UPM ,TAMAN SRI SERDANG &AMP; FAKULTI KEJURUTERAAN UPM,TEMPATAN,Normal,RAPID,,,MRT UPM - Taman Sri Serdang & Fakulti Kejuruteraan UPM,,9600.0,1,22,0,,,,,,14.9,,0,
1102,T568,T5680,MRT UPM ,FAKULTI PERTANIAN UPM,TEMPATAN,Normal,RAPID,,,MRT UPM - Fakulti Pertanian UPM,,15200.0,1,22,0,,,,,,14.9,,0,
1103,T585,T5850,MRT KUCHAI ,TAMAN DESA,TEMPATAN,Normal,RAPID,,,MRT Kuchai ~ Taman Desa,,11900.0,1,22,0,,,,,,7.8,,0,
1104,T586,T5860,MRT KUCHAI ,TAMAN OVERSEA UNION,TEMPATAN,Normal,RAPID,,,MRT Kuchai ~ Taman Oversea Union,,10800.0,1,22,0,,,,,,7.8,,0,
1105,T587,T5870,MRT KUCHAI ,DESA PETALING,TEMPATAN,Normal,RAPID,,,MRT Kuchai - Desa Petaling,,9400.0,1,22,0,,,,,,7.8,,0,
1106,T588,T5880,MRT KUCHAI ,JALAN KLANG LAMA,TEMPATAN,Normal,RAPID,,,MRT Kuchai - Jalan Klang Lama,,8400.0,1,22,0,,,,,,7.8,,0,
1107,T589,T5890,MRT TAMAN NAGA EMAS,BANDAR BARU SRI PETALING,TEMPATAN,Normal,RAPID,,,MRT Taman Naga Emas - Bandar Baru Sri Petaling,,9200.0,1,22,0,,,,,,8.9,,0,
1108,T180,T1800,MRT SENTUL BARAT ,BANDAR BARU SENTUL/TAMAN DATO SENU,TEMPATAN,Normal,RAPID,,,MRT SENTUL BARAT - BANDAR BARU SENTUL/TAMAN DATO SENU,,9600.0,1,21,1,,,,,,5.8,,0,
1109,T119,T1190,MRT KENTONMEN ,PERINDUSTRIAN TAMAN SEGAMBUT,TEMPATAN,Normal,RAPID,,,MRT KENTOMEN - PERINDUSTRIAN TAMAN SEGAMBUT,,7700.0,1,21,1,,,,,,4.2,,0,
1110,151,U1510,BANDAR BARU SELAYANG ,HAB LEBUH PUDU,UTAMA,Normal,RAPID,,,Bandar Baru Selayang ~ Hab Lebuh Pudu,17000.0,21000.0,1,2,1,,,,,,27,,0,
1111,LRT9,H2070,LRT HANG TUAH,LRT BANDARAYA,OTHER,Normal,RAPID,,,LRT Hang Tuah ~ LRT Bandaraya,,5300.0,1,2,1,,,,,,20,,0,
1112,LRT10,H2080,LRT MASJID JAMEK,LRT BANDARAYA,OTHER,,RAPID,,,LRT Masjid Jamek ~ LRT Bandaraya,,1300.0,1,2,1,,,,,,20,,0,
1113,LRT11,H2090,LRT BANDARAYA,LRT SENTUL TIMUR,OTHER,,RAPID,,,LRT Bandaraya ~ LRT Sentul Timur,,8000.0,1,4,1,,,,,,14,,0,
1114,LRT11,H2090,LRT BANDARAYA ,LRT SENTUL TIMUR,OTHER,Normal,RAPID,,,LRT Bandaraya ~ LRT Sentul Timur,,8000.0,1,2,1,,,,,,14,,0,
1115,LRT9,H2070,LRT HANG TUAH,LRT BANDARAYA,OTHER,Normal,RAPID,,,LRT Hang Tuah ~ LRT Bandaraya,,5300.0,1,4,0,,,,,,14,,0,
1116,LRT10,H2080,LRT MASJID JAMEK,LRT BANDARAYA,OTHER,,RAPID,,,LRT Masjid Jamek ~ LRT Bandaraya,,5300.0,1,4,1,,,,,,14,,0,
1117,LRT9,H2070,LRT HANG TUAH,LRT BANDARAYA,OTHER,Normal,RAPID,,,LRT Hang Tuah ~ LRT Bandaraya,,5300.0,1,5,0,,,,,,21,,0,
1118,LRT10,H2080,LRT MASJID JAMEK,LRT BANDARAYA,OTHER,Normal,RAPID,,,LRT Masjid Jamek ~ LRT Bandaraya,,5000.0,1,5,0,,,,,,21,,0,
1119,LRT11,H2090,LRT BANDARAYA,LRT SENTUL TIMUR,OTHER,Normal,RAPID,,,LRT Bandaraya ~ LRT Sentul Timur,,8000.0,1,5,1,,,,,,21,,0,
1120,LRT9,H2070,LRT HANG TUAH,LRT BANDARAYA,OTHER,Normal,RAPID,,,LRT Hang Tuah ~ LRT Bandaraya,,5300.0,1,22,0,,,,,,21,,0,
1121,LRT10,H2080,LRT MASJID JAMEK,LRT BANDARAYA,OTHER,,RAPID,,,LRT Masjid Jamek ~ LRT Bandaraya,,5000.0,1,22,1,,,,,,21,,0,
1122,LRT11,H2090,LRT BANDARAYA,LRT SENTUL TIMUR,OTHER,Normal,RAPID,,,LRT Bandaraya ~ LRT Sentul Timur,,8000.0,1,22,1,,,,,,21,,0,
1123,P102A,P1021,PRESINT 11 ,DATARAN GEMILANG,PPJ,Normal,RAPID,,,Presint 11 ~ Dataran Gemilang,,20700.0,1,28,0,,,,,,25,,0,
1124,ST01,ST010,TERMINAL JETTY,ADVENTIST HOSPITAL,OTHER,Normal,RAPID,,,Shuttle Thaipusam from Jety - Adventist Hospital,6500.0,7000.0,5,12,0,,,,,,11000,,0,
1125,ST01,ST010,TERMINAL JETTY,ADVENTIST HOSPITAL,OTHER,Normal,RAPID,,,Shuttle Thaipusam from Jety - Adventist Hospital,6500.0,7000.0,5,15,1,,,,,,25800,,0,
1126,T757B,T7571,STESEN LRT ALAM MEGAH ,SEKSYEN 27 SHAH ALAM,OTHER,,RAPID,,,Stesen LRT Alam Megah ~ Seksyen 27 Shah Alam,6500.0,6500.0,1,7,1,,,,,,14,,0,
1129,T851,T8510,KL SENTRAL,PARLIMEN,TEMPATAN,Normal,RAPID,,,KL Sentral ~ Parlimen,,9200.0,1,5,1,,,,,,21,,0,
1130,LRT12,H2110,LRT HANG TUAH ,LRT SENTUL TIMUR,OTHER,,RAPID,,,LRT Hang Tuah ~ LRT Sentul Timur,,2600.0,1,2,1,,,,,,5.3,,0,
1131,LRT12,H2110,LRT HANG TUAH ,LRT SENTUL TIMUR,OTHER,,RAPID,,,LRT Hang Tuah ~ LRT Sentul Timur,,2600.0,1,4,1,,,,,,5.3,,0,
1132,LRT12,H2110,LRT HANG TUAH ,LRT SENTUL TIMUR,OTHER,,RAPID,,,LRT Hang Tuah ~ LRT Sentul Timur,,2600.0,1,5,1,,,,,,5.3,,0,
1133,LRT12,H2110,LRT HANG TUAH ,LRT SENTUL TIMUR,OTHER,,RAPID,,,LRT Hang Tuah ~ LRT Sentul Timur,,2600.0,1,7,1,,,,,,5.3,,0,
1134,LRT12,H2110,LRT HANG TUAH ,LRT SENTUL TIMUR,OTHER,,RAPID,,,LRT Hang Tuah ~ LRT Sentul Timur,,2600.0,1,22,1,,,,,,5.3,,0,
1135,LRT13,H2120,LRT SENTUL TIMUR ~ LRT SENTUL ,LRT MASJID JAMEK,OTHER,,RAPID,,,LRT Sentul Timur ~ LRT Sentul ~ LRT Masjid Jamek,,20500.0,1,2,1,,,,,,,,0,
1136,LRT13,H2120,LRT SENTUL TIMUR ~ LRT SENTUL ,MASJ LRTID JAMEK,OTHER,,RAPID,,,LRT Sentul Timur ~ LRT Sentul ~ Masj LRTid Jamek,,20500.0,1,4,1,,,,,,,,0,
1137,LRT13,H2120,LRT SENTUL TIMUR ~ LRT SENTUL ,LRT MASJID JAMEK,OTHER,,RAPID,,,LRT Sentul Timur ~ LRT Sentul ~ LRT Masjid Jamek,,20500.0,1,5,1,,,,,,,,0,
1138,LRT13,H2120,LRT SENTUL TIMUR ~ LRT SENTUL ,LRT MASJID JAMEK,OTHER,,RAPID,,,LRT Sentul Timur ~ LRT Sentul ~ LRT Masjid Jamek,,20500.0,1,7,1,,,,,,,,0,
1139,LRT13,H2120,LRT SENTUL TIMUR ~ LRT SENTUL ,LRT MASJID JAMEK,OTHER,,RAPID,,,LRT Sentul Timur ~ LRT Sentul ~ LRT Masjid Jamek,,20500.0,1,22,1,,,,,,,,0,
1140,LRT14,H2130,LRT TITIWANGSA,LRT MASJID JAMEK,OTHER,,RAPID,,,LRT Titiwangsa ~ LRT Masjid Jamek,,15300.0,1,2,1,,,,,,,,0,
