route_busstop_id,depot,route_id,route_no,line_id,bus_stop_id,stop_id,order,stop_category,border,hub_stop,ride_zone,alight_zone,entering_angle,distance,popular,municipal,dr,dt_created
65826,28,1077,P107,P107002,11735.0,1005652,10,,N,N,1,1,,5612,,,1,2023-01-16 18:44:42
65827,28,1077,P107,P107002,11736.0,1005653,11,,N,N,1,1,,5870,,,1,2023-01-16 18:44:42
65828,28,1077,P107,P107002,11737.0,1005654,12,,N,N,1,1,,6117,,,1,2023-01-16 18:44:42
65829,28,1077,P107,P107002,11738.0,1005655,13,,N,N,1,1,,6379,,,1,2023-01-16 18:44:42
65830,28,1077,P107,P107002,11739.0,1005656,14,,N,N,1,1,,6679,,,1,2023-01-16 18:44:42
65831,28,1077,P107,P107002,11740.0,1005657,15,,N,N,1,1,,6899,,,1,2023-01-16 18:44:42
65832,28,1077,P107,P107002,11741.0,1005658,16,,N,N,1,1,,7170,,,1,2023-01-16 18:44:42
65833,28,1077,P107,P107002,11742.0,1005659,17,,N,N,1,1,,7511,,,1,2023-01-16 18:44:42
65834,28,1077,P107,P107002,11743.0,1005660,18,,N,N,1,1,,7681,,,1,2023-01-16 18:44:42
65835,28,1077,P107,P107002,11744.0,1005661,19,,N,N,1,1,,8272,,,1,2023-01-16 18:44:42
65836,28,1077,P107,P107002,11745.0,1005662,20,,N,N,1,1,,8437,,,2,2023-01-16 18:44:42
65837,28,1077,P107,P107002,11746.0,1005663,21,,N,N,1,1,,8716,,,2,2023-01-16 18:44:42
65838,28,1077,P107,P107002,11747.0,1005664,22,,N,N,1,1,,8897,,,2,2023-01-16 18:44:42
65839,28,1077,P107,P107002,11748.0,1005665,23,,N,N,1,1,,9478,,,2,2023-01-16 18:44:42
65840,28,1077,P107,P107002,11749.0,1005666,24,,N,N,1,1,,9716,,,2,2023-01-16 18:44:42
65841,28,1077,P107,P107002,11750.0,1005667,25,,N,N,1,1,,10050,,,2,2023-01-16 18:44:42
65842,28,1077,P107,P107002,11751.0,1005668,26,,N,N,1,1,,10274,,,2,2023-01-16 18:44:42
65843,28,1077,P107,P107002,11752.0,1005669,27,,N,N,1,1,,10485,,,2,2023-01-16 18:44:42
65844,28,1077,P107,P107002,11753.0,1005670,28,,N,N,1,1,,10707,,,2,2023-01-16 18:44:42
65845,28,1077,P107,P107002,11754.0,1005671,29,,N,N,1,1,,11002,,,2,2023-01-16 18:44:42
65846,28,1077,P107,P107002,11755.0,1005672,30,,N,N,1,1,,11239,,,2,2023-01-16 18:44:42
65847,28,1077,P107,P107002,11756.0,1005673,31,,N,N,1,1,,11507,,,2,2023-01-16 18:44:42
65848,28,1077,P107,P107002,11718.0,1005635,32,,N,N,1,1,,13228,,,2,2023-01-16 18:44:42
65849,28,1077,P107,P107002,11668.0,1005585,33,,N,N,1,1,,13616,,,2,2023-01-16 18:44:42
65850,28,1077,P107,P107002,11669.0,1005586,34,,N,N,1,1,,13813,,,2,2023-01-16 18:44:42
65851,28,1077,P107,P107002,11670.0,1005587,35,,N,N,1,1,,14005,,,2,2023-01-16 18:44:42
65852,28,1077,P107,P107002,11671.0,1005588,36,,N,N,1,1,,14313,,,2,2023-01-16 18:44:42
65853,28,1077,P107,P107002,10559.0,1008514,37,,N,N,1,1,,14590,,,2,2023-01-16 18:44:42
65854,28,1077,P107,P107002,11732.0,1005649,38,,N,N,1,1,,15006,,,2,2023-01-16 18:44:42
65855,28,1077,P107,P107002,11733.0,1005650,39,,N,N,1,1,,15441,,,2,2023-01-16 18:44:42
65856,28,1077,P107,P107002,11734.0,1005651,40,,N,N,1,1,,15784,,,2,2023-01-16 18:44:42
65857,28,1077,P107,P107002,928.0,1000930,41,,N,N,1,1,,16267,,,2,2023-01-16 18:44:42
65858,28,1077,P107,P107002,2687.0,1002692,42,,N,N,1,1,,17300,,,2,2023-01-16 18:44:42
65888,2,1110,151,U151002,957.0,1000959,1,,N,N,1,1,,1,,,1,2023-01-26 09:17:43
65889,2,1110,151,U151002,10928.0,1008668,2,,N,N,1,1,,487,,,1,2023-01-26 09:17:43
65890,2,1110,151,U151002,3154.0,1003159,3,,N,N,1,1,,994,,,1,2023-01-26 09:17:43
65891,2,1110,151,U151002,3819.0,1003826,4,,N,N,1,1,,1258,,,1,2023-01-26 09:17:43
65892,2,1110,151,U151002,3511.0,1003516,5,,N,N,1,1,,1740,,,1,2023-01-26 09:17:43
65893,2,1110,151,U151002,2093.0,1002097,6,,N,N,1,1,,1939,,,1,2023-01-26 09:17:43
65894,2,1110,151,U151002,2284.0,1002288,7,,N,N,1,1,,2198,,,1,2023-01-26 09:17:43
65895,2,1110,151,U151002,1315.0,1001317,8,,N,N,1,1,,2849,,,1,2023-01-26 09:17:43
65896,2,1110,151,U151002,1334.0,1001336,9,,N,N,1,1,,3077,,,1,2023-01-26 09:17:43
65897,2,1110,151,U151002,2285.0,1002289,10,,N,N,1,1,,3297,,,1,2023-01-26 09:17:43
65898,2,1110,151,U151002,2351.0,1002355,11,,N,N,1,1,,3601,,,1,2023-01-26 09:17:43
65899,2,1110,151,U151002,733.0,1000735,12,,N,N,1,1,,4213,,,1,2023-01-26 09:17:43
65900,2,1110,151,U151002,4207.0,1004215,13,,Y,N,2,1,,5007,,,1,2023-01-26 09:17:43
65901,2,1110,151,U151002,1396.0,1001398,14,,Y,N,2,1,,6274,,,1,2023-01-26 09:17:43
65902,2,1110,151,U151002,4079.0,1004087,15,,N,N,2,2,,7284,,,1,2023-01-26 09:17:43
65903,2,1110,151,U151002,1630.0,1001633,16,,Y,N,3,2,,8830,,,1,2023-01-26 09:17:43
65904,2,1110,151,U151002,3374.0,1003379,17,,Y,N,3,2,,9249,,,1,2023-01-26 09:17:43
65905,2,1110,151,U151002,1962.0,1001966,18,,Y,N,3,2,,9442,,,1,2023-01-26 09:17:43
65906,2,1110,151,U151002,401.0,1000401,19,,N,N,3,3,,9835,,,1,2023-01-26 09:17:43
65907,2,1110,151,U151002,2531.0,1002536,20,,N,N,3,3,,10173,,,1,2023-01-26 09:17:43
65908,2,1110,151,U151002,2530.0,1002535,21,,N,N,3,3,,10538,,,1,2023-01-26 09:17:43
65909,2,1110,151,U151002,11191.0,1005100,22,,N,N,3,3,,10781,,,1,2023-01-26 09:17:43
65910,2,1110,151,U151002,3381.0,1003386,23,,N,N,3,3,,10956,,,1,2023-01-26 09:17:43
65911,2,1110,151,U151002,11193.0,1005102,24,,N,N,3,3,,11358,,,1,2023-01-26 09:17:43
65912,2,1110,151,U151002,2527.0,1002532,25,,N,N,3,3,,11541,,,1,2023-01-26 09:17:43
65913,2,1110,151,U151002,1412.0,1001414,26,,N,N,3,3,,11906,,,1,2023-01-26 09:17:43
65914,2,1110,151,U151002,11209.0,1005118,27,,N,N,3,3,,12088,,,1,2023-01-26 09:17:43
65915,2,1110,151,U151002,947.0,1000949,28,,N,N,3,3,,12474,,,1,2023-01-26 09:17:43
65916,2,1110,151,U151002,2523.0,1002528,29,,N,N,3,3,,12841,,,1,2023-01-26 09:17:43
65917,2,1110,151,U151002,2409.0,1002414,30,,Y,N,4,3,,13388,,,1,2023-01-26 09:17:43
65918,2,1110,151,U151002,513.0,1000514,31,,Y,N,4,3,,13618,,,1,2023-01-26 09:17:43
65919,2,1110,151,U151002,3242.0,1003247,32,,Y,N,4,3,,13975,,,1,2023-01-26 09:17:43
65920,2,1110,151,U151002,477.0,1000477,33,,Y,N,4,3,,14349,,,1,2023-01-26 09:17:43
65921,2,1110,151,U151002,4161.0,1004169,34,,N,N,4,4,,14662,,,1,2023-01-26 09:17:43
65922,2,1110,151,U151002,2355.0,1002359,35,,N,N,4,4,,14761,,,1,2023-01-26 09:17:43
65923,2,1110,151,U151002,1850.0,1001853,36,,N,N,4,4,,15000,,,1,2023-01-26 09:17:43
65924,2,1110,151,U151002,1626.0,1001629,37,,N,N,4,4,,15166,,,1,2023-01-26 09:17:43
65925,2,1110,151,U151002,873.0,1000875,38,,N,N,4,4,,15484,,,1,2023-01-26 09:17:43
65926,2,1110,151,U151002,501.0,1000502,39,,N,N,4,4,,15712,,,1,2023-01-26 09:17:43
65927,2,1110,151,U151002,520.0,1000521,40,,N,N,4,4,,16218,,,1,2023-01-26 09:17:43
65928,2,1110,151,U151002,47.0,1000047,41,,N,N,4,4,,16521,,,1,2023-01-26 09:17:43
65929,2,1110,151,U151002,4625.0,1006277,42,,N,N,4,4,,16754,,,1,2023-01-26 09:17:43
65930,2,1110,151,U151002,2076.0,1002080,43,,N,N,4,4,,17500,,,1,2023-01-26 09:17:43
65931,2,1110,151,U151001,2076.0,1002080,1,,N,N,4,4,,1,,,2,2023-01-26 09:17:43
65932,2,1110,151,U151001,4232.0,1004240,2,,N,N,4,4,,482,,,2,2023-01-26 09:17:43
65933,2,1110,151,U151001,383.0,1000383,3,,N,N,4,4,,647,,,2,2023-01-26 09:17:43
65934,2,1110,151,U151001,3677.0,1003683,4,,N,N,4,4,,978,,,2,2023-01-26 09:17:43
65935,2,1110,151,U151001,821.0,1000823,5,,N,N,4,4,,1172,,,2,2023-01-26 09:17:43
65936,2,1110,151,U151001,2555.0,1002560,6,,N,N,4,4,,1327,,,2,2023-01-26 09:17:43
65937,2,1110,151,U151001,3410.0,1003415,7,,N,N,4,4,,1883,,,2,2023-01-26 09:17:43
65938,2,1110,151,U151001,1980.0,1001984,8,,N,N,4,4,,2062,,,2,2023-01-26 09:17:43
65939,2,1110,151,U151001,3252.0,1003257,9,,N,N,4,4,,2573,,,2,2023-01-26 09:17:43
65940,2,1110,151,U151001,2689.0,1002694,10,,N,N,4,4,,2906,,,2,2023-01-26 09:17:43
65941,2,1110,151,U151001,1416.0,1001418,11,,N,N,4,4,,3161,,,2,2023-01-26 09:17:43
65942,2,1110,151,U151001,2532.0,1002537,12,,Y,N,3,4,,3397,,,2,2023-01-26 09:17:43
65943,2,1110,151,U151001,2408.0,1002413,13,,Y,N,3,4,,3718,,,2,2023-01-26 09:17:43
65944,2,1110,151,U151001,2018.0,1002022,14,,N,N,3,3,,4212,,,2,2023-01-26 09:17:43
65945,2,1110,151,U151001,1707.0,1001710,15,,N,N,3,3,,4570,,,2,2023-01-26 09:17:43
65946,2,1110,151,U151001,11230.0,1005139,16,,N,N,3,3,,4903,,,2,2023-01-26 09:17:43
65947,2,1110,151,U151001,2524.0,1002529,17,,N,N,3,3,,5256,,,2,2023-01-26 09:17:43
65948,2,1110,151,U151001,2525.0,1002530,18,,N,N,3,3,,5799,,,2,2023-01-26 09:17:43
65949,2,1110,151,U151001,3380.0,1003385,19,,N,N,3,3,,6213,,,2,2023-01-26 09:17:43
65950,2,1110,151,U151001,1623.0,1001626,20,,N,N,3,3,,6399,,,2,2023-01-26 09:17:43
65951,2,1110,151,U151001,2528.0,1002533,21,,N,N,3,3,,7032,,,2,2023-01-26 09:17:43
65952,2,1110,151,U151001,2529.0,1002534,22,,Y,N,2,3,,7523,,,2,2023-01-26 09:17:43
65953,2,1110,151,U151001,1251.0,1001253,23,,Y,N,2,3,,7964,,,2,2023-01-26 09:17:43
65954,2,1110,151,U151001,1631.0,1001634,24,,Y,N,2,3,,8285,,,2,2023-01-26 09:17:43
65955,2,1110,151,U151001,4078.0,1004086,25,,N,N,2,2,,10013,,,2,2023-01-26 09:17:43
65956,2,1110,151,U151001,3901.0,1003909,26,,Y,N,1,2,,10859,,,2,2023-01-26 09:17:43
65957,2,1110,151,U151001,10927.0,1008667,27,,Y,N,1,2,,11056,,,2,2023-01-26 09:17:43
65958,2,1110,151,U151001,4206.0,1004214,28,,Y,N,1,2,,12273,,,2,2023-01-26 09:17:43
65959,2,1110,151,U151001,4205.0,1004213,29,,N,N,1,1,,13625,,,2,2023-01-26 09:17:43
65960,2,1110,151,U151001,427.0,1000427,30,,N,N,1,1,,14132,,,2,2023-01-26 09:17:43
65961,2,1110,151,U151001,10926.0,1008666,31,,N,N,1,1,,15087,,,2,2023-01-26 09:17:43
65962,2,1110,151,U151001,10925.0,1008665,32,,N,N,1,1,,16973,,,2,2023-01-26 09:17:43
65963,2,1110,151,U151001,2187.0,1002191,33,,N,N,1,1,,17283,,,2,2023-01-26 09:17:43
65964,2,1110,151,U151001,198.0,1000198,34,,N,N,1,1,,17496,,,2,2023-01-26 09:17:43
65965,2,1110,151,U151001,2094.0,1002098,35,,N,N,1,1,,17884,,,2,2023-01-26 09:17:43
65966,2,1110,151,U151001,7.0,1000007,36,,N,N,1,1,,18312,,,2,2023-01-26 09:17:43
65967,2,1110,151,U151001,3133.0,1003138,37,,N,N,1,1,,18616,,,2,2023-01-26 09:17:43
65968,2,1110,151,U151001,11063.0,1007619,38,,N,N,1,1,,18852,,,2,2023-01-26 09:17:43
65969,2,1110,151,U151001,1065.0,1001067,39,,N,N,1,1,,19321,,,2,2023-01-26 09:17:43
65970,2,1110,151,U151001,3155.0,1003160,40,,N,N,1,1,,19550,,,2,2023-01-26 09:17:43
65971,2,1110,151,U151001,368.0,1000368,41,,N,N,1,1,,20210,,,2,2023-01-26 09:17:43
65972,2,1110,151,U151001,11058.0,1007614,42,,N,N,1,1,,20352,,,2,2023-01-26 09:17:43
65973,2,1110,151,U151001,3157.0,1003162,43,,N,N,1,1,,20788,,,2,2023-01-26 09:17:43
65974,2,1110,151,U151001,957.0,1000959,44,,N,N,1,1,,21100,,,2,2023-01-26 09:17:43
66017,28,1123,P102A,P102102,11680.0,1005597,1,,N,N,1,1,,1,,,1,2023-02-02 09:59:49
66018,28,1123,P102A,P102102,11776.0,1005693,2,,N,N,1,1,,566,,,1,2023-02-02 09:59:49
66019,28,1123,P102A,P102102,11765.0,1005682,3,,N,N,1,1,,1339,,,1,2023-02-02 09:59:49
66020,28,1123,P102A,P102102,11766.0,1005683,4,,N,N,1,1,,1614,,,1,2023-02-02 09:59:49
66021,28,1123,P102A,P102102,11767.0,1005684,5,,N,N,1,1,,2190,,,1,2023-02-02 09:59:49
66022,28,1123,P102A,P102102,11768.0,1005685,6,,N,N,1,1,,2856,,,1,2023-02-02 09:59:49
66023,28,1123,P102A,P102102,11769.0,1005686,7,,N,N,1,1,,3109,,,1,2023-02-02 09:59:49
66024,28,1123,P102A,P102102,11770.0,1005687,8,,N,N,1,1,,3561,,,1,2023-02-02 09:59:49
66025,28,1123,P102A,P102102,11771.0,1005688,9,,N,N,1,1,,3911,,,1,2023-02-02 09:59:49
66026,28,1123,P102A,P102102,11772.0,1005689,10,,N,N,1,1,,4575,,,1,2023-02-02 09:59:49
66027,28,1123,P102A,P102102,11773.0,1005690,11,,N,N,1,1,,5119,,,1,2023-02-02 09:59:49
66028,28,1123,P102A,P102102,11735.0,1005652,12,,N,N,1,1,,10452,,,1,2023-02-02 09:59:49
66029,28,1123,P102A,P102102,11736.0,1005653,13,,N,N,1,1,,10753,,,1,2023-02-02 09:59:49
66030,28,1123,P102A,P102102,11737.0,1005654,14,,N,N,1,1,,10949,,,1,2023-02-02 09:59:49
66031,28,1123,P102A,P102102,11738.0,1005655,15,,N,N,1,1,,11229,,,1,2023-02-02 09:59:49
66032,28,1123,P102A,P102102,11739.0,1005656,16,,N,N,1,1,,11517,,,1,2023-02-02 09:59:49
66033,28,1123,P102A,P102102,11740.0,1005657,17,,N,N,1,1,,11737,,,1,2023-02-02 09:59:49
66034,28,1123,P102A,P102102,11741.0,1005658,18,,N,N,1,1,,12010,,,1,2023-02-02 09:59:49
66035,28,1123,P102A,P102102,11742.0,1005659,19,,N,N,1,1,,12352,,,1,2023-02-02 09:59:49
66036,28,1123,P102A,P102102,11743.0,1005660,20,,N,N,1,1,,12534,,,1,2023-02-02 09:59:49
66037,28,1123,P102A,P102102,11744.0,1005661,21,,N,N,1,1,,13108,,,1,2023-02-02 09:59:49
66038,28,1123,P102A,P102102,11745.0,1005662,22,,N,N,1,1,,13278,,,2,2023-02-02 09:59:49
66039,28,1123,P102A,P102102,11746.0,1005663,23,,N,N,1,1,,13552,,,2,2023-02-02 09:59:49
66040,28,1123,P102A,P102102,11747.0,1005664,24,,N,N,1,1,,20543,,,2,2023-02-02 09:59:49
66041,28,1123,P102A,P102102,11680.0,1005597,25,,N,N,1,1,,20700,,,2,2023-02-02 09:59:49
66042,2,952,BC3,S605002,1798.0,1001801,1,,N,N,1,1,,1,,,1,2023-02-02 15:49:22
66043,2,952,BC3,S605002,11836.0,1009144,2,,N,N,1,1,,6000,,,2,2023-02-02 15:49:22
66044,2,952,BC3,S605002,1798.0,1001801,3,,N,N,1,1,,13300,,,2,2023-02-02 15:49:22
66045,21,975,T103,T103002,10708.0,PJ847,1,,N,N,1,1,,1,,,1,2023-02-03 15:54:31
66046,21,975,T103,T103002,10709.0,PJ848,2,,N,N,1,1,,755,,,1,2023-02-03 15:54:31
66047,21,975,T103,T103002,10710.0,PJ849,3,,N,N,1,1,,1066,,,1,2023-02-03 15:54:31
66048,21,975,T103,T103002,6024.0,PJ62,4,,N,N,1,1,,1662,,,1,2023-02-03 15:54:31
66049,21,975,T103,T103002,6019.0,PJ784,5,,N,N,1,1,,4167,,,1,2023-02-03 15:54:31
66050,21,975,T103,T103002,10711.0,PJ850,6,,N,N,1,1,,4509,,,1,2023-02-03 15:54:31
66051,21,975,T103,T103002,6020.0,PJ49,7,,N,N,1,1,,4918,,,1,2023-02-03 15:54:31
66052,21,975,T103,T103002,10712.0,PJ50,8,,N,N,1,1,,5383,,,1,2023-02-03 15:54:31
66053,21,975,T103,T103002,10713.0,PJ851,9,,N,N,1,1,,5699,,,1,2023-02-03 15:54:31
66054,21,975,T103,T103002,10714.0,PJ852,10,,N,N,1,1,,6172,,,1,2023-02-03 15:54:31
66055,21,975,T103,T103002,10715.0,PJ853,11,,N,N,1,1,,6911,,,2,2023-02-03 15:54:31
66056,21,975,T103,T103002,10716.0,PJ854,12,,N,N,1,1,,7207,,,2,2023-02-03 15:54:31
66057,21,975,T103,T103002,10717.0,PJ855,13,,N,N,1,1,,7641,,,2,2023-02-03 15:54:31
66058,21,975,T103,T103002,6021.0,PJ52,14,,N,N,1,1,,7904,,,2,2023-02-03 15:54:31
66059,21,975,T103,T103002,6022.0,PJ53,15,,N,N,1,1,,8355,,,2,2023-02-03 15:54:31
66060,21,975,T103,T103002,6023.0,PJ54,16,,N,N,1,1,,8691,,,2,2023-02-03 15:54:31
66061,21,975,T103,T103002,10718.0,PJ55,17,,N,N,1,1,,9042,,,2,2023-02-03 15:54:31
66062,21,975,T103,T103002,10719.0,PJ856,18,,N,N,1,1,,9254,,,2,2023-02-03 15:54:31
66063,21,975,T103,T103002,10720.0,PJ857,19,,N,N,1,1,,9603,,,2,2023-02-03 15:54:31
66064,21,975,T103,T103002,10708.0,PJ847,20,,N,N,1,1,,10600,,,2,2023-02-03 15:54:31
66065,7,656,T757,T757002,4888.0,1006540,1,,N,N,1,1,,1,,,1,2023-02-09 10:29:06
66066,7,656,T757,T757002,740.0,1000742,2,,N,N,1,1,,527,,,1,2023-02-09 10:29:06
66067,7,656,T757,T757002,741.0,1000743,3,,N,N,1,1,,772,,,1,2023-02-09 10:29:06
66068,7,656,T757,T757002,10473.0,1008428,4,,N,N,1,1,,1677,,,1,2023-02-09 10:29:06
66069,7,656,T757,T757002,431.0,1000431,5,,N,N,1,1,,2335,,,1,2023-02-09 10:29:06
66070,7,656,T757,T757002,10389.0,1008358,6,,N,N,1,1,,2549,,,1,2023-02-09 10:29:06
66071,7,656,T757,T757002,10391.0,1008360,7,,N,N,1,1,,3247,,,2,2023-02-09 10:29:06
66072,7,656,T757,T757002,4890.0,1006542,8,,N,N,1,1,,4061,,,2,2023-02-09 10:29:06
66073,7,656,T757,T757002,1092.0,1001094,9,,N,N,1,1,,5245,,,2,2023-02-09 10:29:06
66074,7,656,T757,T757002,742.0,1000744,10,,N,N,1,1,,5618,,,2,2023-02-09 10:29:06
66075,7,656,T757,T757002,739.0,1000741,11,,N,N,1,1,,5831,,,2,2023-02-09 10:29:06
66076,7,656,T757,T757002,4888.0,1006540,12,,N,N,1,1,,6540,,,2,2023-02-09 10:29:06
66114,5,1129,T851,T851002,1509.0,1001511,1,,N,N,1,1,,1,,,1,2023-02-17 09:45:13
66115,5,1129,T851,T851002,11080.0,1009071,2,,N,N,1,1,,4052,,,1,2023-02-17 09:45:13
66116,5,1129,T851,T851002,4337.0,1005051,3,,N,N,1,1,,5200,,,2,2023-02-17 09:45:13
66117,5,1129,T851,T851002,11080.0,1009071,4,,N,N,1,1,,6162,,,2,2023-02-17 09:45:13
66118,5,1129,T851,T851002,1509.0,1001511,5,,N,N,1,1,,9200,,,2,2023-02-17 09:45:13
66119,7,940,SA08,S408002,4888.0,1006540,1,,N,N,1,1,,1,,,1,2023-02-20 12:13:39
66120,7,940,SA08,S408002,3292.0,1003297,2,,N,N,1,1,,584,,,1,2023-02-20 12:13:39
66121,7,940,SA08,S408002,10230.0,1008225,3,,N,N,1,1,,830,,,1,2023-02-20 12:13:39
66122,7,940,SA08,S408002,443.0,1000443,4,,N,N,1,1,,2728,,,1,2023-02-20 12:13:39
66123,7,940,SA08,S408002,810.0,1000812,5,,N,N,1,1,,3344,,,1,2023-02-20 12:13:39
66124,7,940,SA08,S408002,1835.0,1001838,6,,N,N,1,1,,3946,,,1,2023-02-20 12:13:39
66125,7,940,SA08,S408002,617.0,1000618,7,,N,N,1,1,,4165,,,1,2023-02-20 12:13:39
66126,7,940,SA08,S408002,10231.0,1008226,8,,N,N,1,1,,9391,,,1,2023-02-20 12:13:39
66127,7,940,SA08,S408002,10232.0,1008227,9,,N,N,1,1,,9699,,,1,2023-02-20 12:13:39
66128,7,940,SA08,S408002,10233.0,1008228,10,,N,N,1,1,,10212,,,1,2023-02-20 12:13:39
66129,7,940,SA08,S408002,10234.0,1008229,11,,N,N,1,1,,10888,,,1,2023-02-20 12:13:39
66130,7,940,SA08,S408002,2174.0,1002178,12,,N,N,1,1,,11374,,,1,2023-02-20 12:13:39
66131,7,940,SA08,S408002,337.0,1000337,13,,N,N,1,1,,12087,,,1,2023-02-20 12:13:39
66132,7,940,SA08,S408002,10235.0,1008230,14,,N,N,1,1,,12351,,,1,2023-02-20 12:13:39
66133,7,940,SA08,S408002,2656.0,1002661,15,,N,N,1,1,,12839,,,1,2023-02-20 12:13:39
66134,7,940,SA08,S408002,3810.0,1003817,16,,N,N,1,1,,14005,,,1,2023-02-20 12:13:39
66135,7,940,SA08,S408002,494.0,1000495,17,,N,N,1,1,,14480,,,1,2023-02-20 12:13:39
66136,7,940,SA08,S408002,815.0,1000817,18,,N,N,1,1,,14888,,,1,2023-02-20 12:13:39
66137,7,940,SA08,S408002,2793.0,1002798,19,,N,N,1,1,,15679,,,1,2023-02-20 12:13:39
66138,7,940,SA08,S408002,10252.0,1008247,20,,N,N,1,1,,15969,,,1,2023-02-20 12:13:39
66139,7,940,SA08,S408002,814.0,1000816,21,,N,N,1,1,,16523,,,1,2023-02-20 12:13:39
66140,7,940,SA08,S408002,10251.0,1008246,22,,N,N,1,1,,17086,,,1,2023-02-20 12:13:39
66141,7,940,SA08,S408002,10236.0,1008231,23,,N,N,1,1,,17948,,,1,2023-02-20 12:13:39
66142,7,940,SA08,S408002,10237.0,1008232,24,,N,N,1,1,,18369,,,1,2023-02-20 12:13:39
66143,7,940,SA08,S408002,10543.0,1008498,25,,N,N,1,1,,18521,,,1,2023-02-20 12:13:39
66144,7,940,SA08,S408002,10540.0,1008495,26,,N,N,1,1,,18730,,,2,2023-02-20 12:13:39
66145,7,940,SA08,S408002,10541.0,1008496,27,,N,N,1,1,,19015,,,2,2023-02-20 12:13:39
66146,7,940,SA08,S408002,10542.0,1008497,28,,N,N,1,1,,19383,,,2,2023-02-20 12:13:39
66147,7,940,SA08,S408002,10543.0,1008498,29,,N,N,1,1,,19741,,,2,2023-02-20 12:13:39
66148,7,940,SA08,S408002,10241.0,1008236,30,,N,N,1,1,,20249,,,2,2023-02-20 12:13:39
66149,7,940,SA08,S408002,1855.0,1001858,31,,N,N,1,1,,20532,,,2,2023-02-20 12:13:39
66150,7,940,SA08,S408002,1564.0,1001567,32,,N,N,1,1,,21209,,,2,2023-02-20 12:13:39
66151,7,940,SA08,S408002,10242.0,1008237,33,,N,N,1,1,,21429,,,2,2023-02-20 12:13:39
66152,7,940,SA08,S408002,618.0,1000619,34,,N,N,1,1,,27041,,,2,2023-02-20 12:13:39
66153,7,940,SA08,S408002,910.0,1000912,35,,N,N,1,1,,27467,,,2,2023-02-20 12:13:39
66154,7,940,SA08,S408002,823.0,1000825,36,,N,N,1,1,,27898,,,2,2023-02-20 12:13:39
66155,7,940,SA08,S408002,316.0,1000316,37,,N,N,1,1,,28539,,,2,2023-02-20 12:13:39
66156,7,940,SA08,S408002,3293.0,1003298,38,,N,N,1,1,,29137,,,2,2023-02-20 12:13:39
66157,7,940,SA08,S408002,4888.0,1006540,39,,N,N,1,1,,29800,,,2,2023-02-20 12:13:39
66858,5,488,590,U590002,4181.0,1004189,1,,N,N,1,1,,1,,,1,2023-02-26 23:50:20
66859,5,488,590,U590002,3226.0,1003231,2,,N,N,1,1,,629,,,1,2023-02-26 23:50:20
66860,5,488,590,U590002,4031.0,1004039,3,,N,N,1,1,,1725,,,1,2023-02-26 23:50:20
66861,5,488,590,U590002,1721.0,1001724,4,,N,N,1,1,,2009,,,1,2023-02-26 23:50:20
66862,5,488,590,U590002,4188.0,1004196,5,,N,N,1,1,,2678,,,1,2023-02-26 23:50:20
66863,5,488,590,U590002,2364.0,1002368,6,,N,N,1,1,,3992,,,1,2023-02-26 23:50:20
66864,5,488,590,U590002,2101.0,1002105,7,,N,N,1,1,,4547,,,1,2023-02-26 23:50:20
66865,5,488,590,U590002,3248.0,1003253,8,,N,N,1,1,,4862,,,1,2023-02-26 23:50:20
66866,5,488,590,U590002,1061.0,1001063,9,,N,N,1,1,,5354,,,1,2023-02-26 23:50:20
66867,5,488,590,U590002,3436.0,1003441,10,,N,N,1,1,,5682,,,1,2023-02-26 23:50:20
66868,5,488,590,U590002,1497.0,1001499,11,,N,N,1,1,,6571,,,1,2023-02-26 23:50:20
66869,5,488,590,U590002,3445.0,1003450,12,,N,N,1,1,,7126,,,1,2023-02-26 23:50:20
66870,5,488,590,U590002,1048.0,1001050,13,,N,N,1,1,,7340,,,1,2023-02-26 23:50:20
66871,5,488,590,U590002,3048.0,1003053,14,,N,N,1,1,,7729,,,1,2023-02-26 23:50:20
66872,5,488,590,U590002,489.0,1000489,15,,N,N,1,1,,8350,,,1,2023-02-26 23:50:20
66873,5,488,590,U590002,3236.0,1003241,16,,N,N,1,1,,8901,,,1,2023-02-26 23:50:20
66874,5,488,590,U590002,4058.0,1004066,17,,N,N,1,1,,9096,,,1,2023-02-26 23:50:20
66875,5,488,590,U590002,4252.0,1004260,18,,N,N,1,1,,9492,,,1,2023-02-26 23:50:20
66876,5,488,590,U590002,3327.0,1003332,19,,N,N,1,1,,10423,,,1,2023-02-26 23:50:20
66877,5,488,590,U590002,3915.0,1003923,20,,N,N,1,1,,10737,,,1,2023-02-26 23:50:20
66878,5,488,590,U590002,1686.0,1001689,21,,Y,N,2,1,,11620,,,1,2023-02-26 23:50:20
66879,5,488,590,U590002,1687.0,1001690,22,,Y,N,2,1,,12687,,,1,2023-02-26 23:50:20
66880,5,488,590,U590002,4033.0,1004041,23,,N,N,2,2,,17936,,,1,2023-02-26 23:50:20
66881,5,488,590,U590002,3953.0,1003961,24,,N,N,2,2,,18375,,,1,2023-02-26 23:50:20
66882,5,488,590,U590002,264.0,1000264,25,,N,N,2,2,,18784,,,1,2023-02-26 23:50:20
66883,5,488,590,U590002,1439.0,1001441,26,,N,N,2,2,,19280,,,1,2023-02-26 23:50:20
66884,5,488,590,U590002,3569.0,1003574,27,,Y,N,3,2,,19850,,,1,2023-02-26 23:50:20
