depot_id,depot_name,state,zone,code,route_id,route_desc,bus_stop_id,distance,stop_name,street_name,latitude,longitude,geolocation
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4684.0,7657.0,SPG MASUK TPM,L/RAYA BUKIT JALIL,3.048647,101.689371,POINT (3.048647 101.689371)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,160.0,8429.0,KL1293 APARTMENT ARENA GREEN,JLN BARAT,3.053789,101.688308,POINT (3.053789 101.688308)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,1788.0,9302.0,KL151 LRT BKT JALIL,JLN MERAH CAGA,3.058519,101.691519,POINT (3.058519 101.691519)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,1788.0,0.0,KL151 LRT BKT JALIL,JLN MERAH CAGA,3.058519,101.691519,POINT (3.058519 101.691519)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,161.0,2618.0,KL1299 APARTMENT ARENA GREEN (OPP),JLN BARAT,3.0518229558133,101.68870475194,POINT (3.0518229558133 101.68870475194)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4685.0,2924.0,PADANG MSN,L/RAYA BUKIT JALIL,3.0493183,101.689148,POINT (3.0493183 101.689148)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4686.0,4231.0,ASTRO,L/RAYA BUKIT JALIL,3.050278,101.700834,POINT (3.050278 101.700834)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4687.0,6728.0,PETRON SERDANG RAYA,JLN UTAMA,3.04217,101.704705,POINT (3.04217 101.704705)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4688.0,7434.0,BANGUNAN HUP WING,JLN UTAMA,3.035888,101.705045,POINT (3.035888 101.705045)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4689.0,7755.0,PERUMAHAN SERDANG RAYA 3 (OPP),JLN UTAMA,3.032991,101.705294,POINT (3.032991 101.705294)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4690.0,8119.0,MEDAN SELERA CITY,JLN UTAMA,3.029984,101.706508,POINT (3.029984 101.706508)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4691.0,8239.0,VISION HOME EXPO,JLN UTAMA,3.02899,101.707039,POINT (3.02899 101.707039)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4692.0,8550.0,FLAT SERDANG RAYA (OPP),JLN UTAMA,3.02677,101.7087904,POINT (3.02677 101.7087904)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,1538.0,8956.0,SJ175 KLINIK KERAJAAN SERI KEMBANGAN (OPP),JLN BESAR,3.028255422095,101.71142693741,POINT (3.028255422095 101.71142693741)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,3914.0,9963.0,SJ640 THE MINES,SILK,3.027064,101.718933,POINT (3.027064 101.718933)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,1544.0,11084.0,SJ107 KLINIK KERAJAAN SERI KEMBANGAN,JLN BESAR,3.02785,101.711256,POINT (3.02785 101.711256)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,420.0,11342.0,SJ106 SOUTH CITY PLAZA (OPP),JLN BESAR,3.027164,101.710348,POINT (3.027164 101.710348)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4609.0,11784.0,SJ109 BALAI POLIS SERI KEMBANGAN,JLN RAYA SATU,3.024048,101.708811,POINT (3.024048 101.708811)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4693.0,12612.0,KOMERSIAL SERDANG JAYA,JLN RAYA 2,3.019391,101.711938,POINT (3.019391 101.711938)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,634.0,Serdang Jaya ~ LRT Bukit Jalil,4673.0,13000.0,SJ142 STADIUM SERDANG JAYA,JLN 7/1,3.021546,101.711123,POINT (3.021546 101.711123)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,643.0,-,,,,,,,POINT EMPTY
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,4635.0,1.0,SJ680 LRT IOI PUCHONG,LDP,3.048111,101.62074,POINT (3.048111 101.62074)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,5026.0,1821.0,SJ447 SKYPOD RESIDENCE,PERS PUCHONG JAYA,3.043501,101.620776,POINT (3.043501 101.620776)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,2763.0,3358.0,SJ449 SETIA WALK,PERS WAWASAN,3.0329749146266,101.61732496691,POINT (3.0329749146266 101.61732496691)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,2224.0,4865.0,SJ435 WAWASAN 1,JLN WAWASAN 2/3,3.03177,101.619272,POINT (3.03177 101.619272)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,4932.0,5207.0,APARTMENT AKASIA,JLN WAWASAN 2/3,3.027926,101.62056,POINT (3.027926 101.62056)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,3598.0,5514.0,SJ463 PANGSAPURI SRI BEGONIA,JLN PUTRI 7/1,3.0254122375688,101.62412802894,POINT (3.0254122375688 101.62412802894)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,3490.0,5977.0,SJ464 PANGSAPURI SRI CAMELIA,JLN PUTRI 7/8A,3.0231191404209,101.62368354651,POINT (3.0231191404209 101.62368354651)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,4934.0,6239.0,CASA PUTERI CONDOMINIUM,PERS INDERA,3.020775,101.627648,POINT (3.020775 101.627648)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,2162.0,6409.0,SJ427 PANGSAPURI PERMATA SARI,PERS INDERA,3.0239270800967,101.62774144612,POINT (3.0239270800967 101.62774144612)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,2135.0,6776.0,SJ428 PANGSAPURI DESA TANJUNG (OPP),PERS INDERA,3.025521,101.627719,POINT (3.025521 101.627719)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,10201.0,8022.0,SJ429 SK PUSAT BANDAR PUCHONG,PERS INDERA,3.027508,101.627031,POINT (3.027508 101.627031)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,2744.0,8253.0,SJ440 KIARA APARTMENT,PERS INDERA,3.0292469225717,101.62607908965,POINT (3.0292469225717 101.62607908965)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,2176.0,8592.0,PANGSAPURI SRI SERAKA,PERS WAWASAN 4/12,3.0314962926377,101.62714074811,POINT (3.0314962926377 101.62714074811)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,2158.0,9401.0,SJ663 SRI PENAGA APARTMENT,PERS WAWASAN 4/12,3.034469,101.628047,POINT (3.034469 101.628047)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,4080.0,9834.0,SJ421 TAMAN WAWASAN,PERS WAWASAN,3.0355825392924,101.62471921191,POINT (3.0355825392924 101.62471921191)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,2762.0,10068.0,SJ450 SETIA WALK (UTARA),PERS WAWASAN,3.0326915422174,101.61802903924,POINT (3.0326915422174 101.61802903924)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,3905.0,11396.0,SJ516 LOTUS EXTRA PUCHONG,LDP,3.035177,101.616545,POINT (3.035177 101.616545)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,1008.0,12363.0,SJ610 IOI MALL PUCHONG,LDP,3.0435545736493,101.61873927724,POINT (3.0435545736493 101.61873927724)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,646.0,Stesen LRT IOI Puchong ~ Taman Wawasan,4635.0,13100.0,SJ680 LRT IOI PUCHONG,LDP,3.048111,101.62074,POINT (3.048111 101.62074)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,4922.0,1.0,PJ272 LRT PUCHONG PRIMA,PERS PUCHONG PERMAI,2.999871,101.596714,POINT (2.999871 101.596714)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,3305.0,450.0,SJ273 SMK PUCHONG PERMAI,PERS  PUCHONG PERMAI,2.994193,101.595251,POINT (2.994193 101.595251)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,2140.0,967.0,SJ274 PANGSAPURI LILI,PERS PUCHONG PERMAI,2.992162,101.595106,POINT (2.992162 101.595106)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,2150.0,1178.0,SJ278 PANGSAPURI AMAN (OPP),PERS PUCHONG PERMAI,2.990821,101.595118,POINT (2.990821 101.595118)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,2203.0,2054.0,SJ279 PPMU PUCHONG PERDANA,PERS PUCHONG PERMAI,2.989377,101.595088,POINT (2.989377 101.595088)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,10357.0,2980.0,KOMERSIAL TAMAN PUTRA PERMAI,JLN PUTRA PRIMA UTAMA,2.977545,101.592466,POINT (2.977545 101.592466)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,10358.0,4527.0,TAMAN PUTRA PRIMA 2B,JLN PUTRA PRIMA TENGAH,2.974266,101.589378,POINT (2.974266 101.589378)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,10360.0,5517.0,SP242 CALISA RESIDENCE,JLN TAMAN MAS,2.975515,101.582665,POINT (2.975515 101.582665)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,10361.0,6552.0,KOMERSIAL TAMAN PUTRA PERMAI,LINGKARAN PUTRA PERMAI,2.979677,101.591514,POINT (2.979677 101.591514)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,4931.0,7095.0,TAMAN PUCHONG TEKALI,LINGKARAN PUTRA PRIMA,2.980366,101.594754,POINT (2.980366 101.594754)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,2152.0,8321.0,SJ275 PANGSAPURI MELUR,PERS PUCHONG PERMAI,2.988061,101.594752,POINT (2.988061 101.594752)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,2139.0,8624.0,SJ277 PANGSAPURI AMAN,PERS PUCHONG PERMAI,2.990875,101.594811,POINT (2.990875 101.594811)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,2149.0,8834.0,SJ280 PANGSAPURI LILI (OPP),PERS PUCHONG PERMAI,2.9928979198191,101.59486387577,POINT (2.9928979198191 101.59486387577)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,2137.0,9094.0,SJ281 DESA IMPIANA,PERS PUCHONG PERMAI,2.995276476385,101.59489289101,POINT (2.995276476385 101.59489289101)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,4924.0,9626.0,SJ282 LRT PUCHONG PRIMA,PERS PUCHONG PERMAI,2.999823,101.596442,POINT (2.999823 101.596442)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,2509.0,9916.0,SJ670 PUCHONG PRIMA SEKSYEN 2,PUCHONG PRIMA,3.002367,101.597387,POINT (3.002367 101.597387)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,1981.0,10282.0,SJ283 FLAT PUCHONG PRIMA A14,PERS PUCHONG PERMAI,3.0053918568915,101.59797615813,POINT (3.0053918568915 101.59797615813)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,1739.0,10538.0,SJ284 FLAT PUCHONG PRIMA A35,PERS PUCHONG PERMAI,3.007689,101.597608,POINT (3.007689 101.597608)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,1935.0,10819.0,SJ270 FLAT PUCHONG PRIMA (UTARA),PERS PUCHONG PERMAI,3.007593,101.597938,POINT (3.007593 101.597938)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,1982.0,11063.0,SJ271 FLAT PUCHONG PRIMA (SELATAN),PERS PUCHONG PERMAI,3.005145,101.598267,POINT (3.005145 101.598267)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,2425.0,11137.0,SJ669 PUCHONG PRIMA SEKSYEN 2,PERS PUCHONG PRIMA,3.002474,101.597729,POINT (3.002474 101.597729)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,647.0,Stesen LRT Puchong Prima ~ Taman Mas Sepang,4922.0,11700.0,PJ272 LRT PUCHONG PRIMA,PERS PUCHONG PERMAI,2.999871,101.596714,POINT (2.999871 101.596714)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,669.0,-,,,,,,,POINT EMPTY
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,670.0,-,,,,,,,POINT EMPTY
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2601.0,1.0,KL1360 LRT MUHIBBAH,JLN 4/155,3.062023,101.662001,POINT (3.062023 101.662001)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,1557.0,311.0,KL1355 KOMERSIAL TAMAN BUKIT OUG,JLN 4/155,3.062029,101.664236,POINT (3.062029 101.664236)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,1077.0,532.0,KL1356 BUKIT OUG CONDOMINIUM,JLN 4/155,3.062137,101.667713,POINT (3.062137 101.667713)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,307.0,863.0,KL2163 BUKIT OUG CONDOMINIUM,JLN 3/155,3.062544,101.669045,POINT (3.062544 101.669045)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,806.0,1381.0,KL1745 FORTUNA COURT CONDOMINIUM,JLN AWAN CINA,3.0660668832474,101.66856023851,POINT (3.0660668832474 101.66856023851)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,10150.0,2486.0,UNION HEIGHTS CONDO (OPP),JLN AWAN JAWA 1,3.072295,101.668466,POINT (3.072295 101.668466)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,287.0,3102.0,KL1246 BHP (OPP),JLN HUJAN EMAS 4,3.074173,101.671395,POINT (3.074173 101.671395)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2886.0,3639.0,KL2149 TAMAN OUG (UTARA),JLN HUJAN EMAS 4,3.076692,101.675484,POINT (3.076692 101.675484)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,1234.0,3901.0,KL2150 PERUMAHAN HUJAN EMAS,JLN HUJAN EMAS,3.074126,101.677774,POINT (3.074126 101.677774)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,3894.0,4528.0,KL2151 TAMAN OUG (SELATAN),JLN HUJAN GERIMIS,3.072543,101.677159,POINT (3.072543 101.677159)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,4103.0,4833.0,KL2152 SJKC YOKE NAM,JLN HUJAN EMAS 7,3.074812,101.676816,POINT (3.074812 101.676816)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2936.0,5174.0,PERUMAHAN HUJAN EMAS 3,JLN HUJAN EMAS,3.077156,101.675344,POINT (3.077156 101.675344)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2891.0,5363.0,PERUMAHAN HUJAN EMAS 1,JLN HUJAN EMAS,3.078426,101.674323,POINT (3.078426 101.674323)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2564.0,5954.0,KL1249 OUG PLAZA (OPP),JLN GEMBIRA,3.081988,101.670445,POINT (3.081988 101.670445)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,505.0,6346.0,KL1272 PEARL POINT,JLN KLANG LAMA,3.084468,101.671892,POINT (3.084468 101.671892)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2396.0,6723.0,KL1274 ROZEL,JLN KLANG LAMA,3.087139,101.673633,POINT (3.087139 101.673633)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2570.0,7536.0,KL1267 PLAZA PRIMA,JLN KLANG LAMA,3.0890109519977,101.67435542147,POINT (3.0890109519977 101.67435542147)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,4254.0,7810.0,KL1268 WISMA TEOH CHIN KEE,JLN KLANG LAMA,3.0866355709206,101.67388225873,POINT (3.0866355709206 101.67388225873)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2191.0,8258.0,KL1269 PEARL POINT,JLN KLANG LAMA,3.0835904519984,101.67119037612,POINT (3.0835904519984 101.67119037612)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2565.0,8486.0,KL1250 OUG PLAZA,JLN GEMBIRA,3.0823070670119,101.67066982744,POINT (3.0823070670119 101.67066982744)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,3139.0,9047.0,KL1243 SK SERI MEGA,JLN AWAN BESAR,3.077568,101.670605,POINT (3.077568 101.670605)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,1233.0,9294.0,KL1245 TAMAN YARL (TIMUR),JLN AWAN BESAR,3.075363,101.670712,POINT (3.075363 101.670712)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,287.0,9503.0,KL1246 BHP (OPP),JLN HUJAN EMAS 4,3.074173,101.671395,POINT (3.074173 101.671395)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2886.0,10041.0,KL2149 TAMAN OUG (UTARA),JLN HUJAN EMAS 4,3.076692,101.675484,POINT (3.076692 101.675484)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,1234.0,10293.0,KL2150 PERUMAHAN HUJAN EMAS,JLN HUJAN EMAS,3.074126,101.677774,POINT (3.074126 101.677774)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2748.0,11546.0,KOMERSIAL HUJAN EMAS 8,JLN HUJAN EMAS 8,3.071426,101.677384,POINT (3.071426 101.677384)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,10149.0,12177.0,UNION HEIGHTS CONDO,JLN AWAN JAWA 1,3.072134,101.668551,POINT (3.072134 101.668551)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,805.0,13302.0,KL1744 FORTUNA COURT CONDOMINIUM,JLN AWAN CINA,3.065997722986,101.6690883904,POINT (3.065997722986 101.6690883904)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,308.0,13745.0,KL2162 KIARA RESIDENCE 2,JLN 3/155,3.062922,101.669177,POINT (3.062922 101.669177)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,4518.0,14056.0,KL2324 LRT AWAN BESAR,JLN JALIL PERKASA,3.061769,101.669737,POINT (3.061769 101.669737)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,309.0,14564.0,KL1357 BUKIT OUG CONDOMINIUM (OPP),JLN 4/155,3.061792,101.666848,POINT (3.061792 101.666848)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,671.0,Stesen LRT Muhibbah ~Pearl Point,2601.0,15500.0,KL1360 LRT MUHIBBAH,JLN 4/155,3.062023,101.662001,POINT (3.062023 101.662001)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,672.0,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama,4518.0,1.0,KL2324 LRT AWAN BESAR,JLN JALIL PERKASA,3.061769,101.669737,POINT (3.061769 101.669737)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,672.0,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama,4959.0,825.0,KL424 ARKED ESPLANADE,JLN JALIL PERKASA 7,3.060988,101.676295,POINT (3.060988 101.676295)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,672.0,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama,4961.0,1063.0,KL571 TAMAN ESPLANADE (BARAT),JLN JALIL PERKASA 7,3.060309,101.678176,POINT (3.060309 101.678176)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,672.0,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama,4963.0,1379.0,KL572 TAMAN ESPLANADE (TIMUR),JLN JALIL PERKASA 7,3.059633,101.680948,POINT (3.059633 101.680948)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,672.0,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama,4967.0,1849.0,COVILLEA CONDOMINIUM,JLN JALIL PERKASA 7,3.058765,101.685124,POINT (3.058765 101.685124)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,672.0,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama,2653.0,2093.0,KL576 IMU BUKIT JALIL,JLN JALIL PERKASA 19,3.059171,101.687342,POINT (3.059171 101.687342)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,672.0,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama,1788.0,2753.0,KL151 LRT BKT JALIL,JLN MERAH CAGA,3.058519,101.691519,POINT (3.058519 101.691519)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,672.0,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama,611.0,3714.0,KL1320 ENDAH VILLA CONDOMINIUM,JLN 2/149B,3.0647242316022,101.6918424036,POINT (3.0647242316022 101.6918424036)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,672.0,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama,1577.0,3972.0,KL2029 8 PETALING CONDOMINIUM,JLN RADIN 5,3.066401,101.690988,POINT (3.066401 101.690988)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,672.0,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama,3141.0,4313.0,KL1327 SMK SRI PETALING,JLN RADIN,3.066578,101.688183,POINT (3.066578 101.688183)
5,Cheras Selatan,Selangor/Kuala Lumpur,RKL,CHS,672.0,Stesen LRT Awan Besar ~Batu 3 Jalan Klang Lama,2200.0,4551.0,KL1328 BANDAR BARU SRI PETALING,JLN RADIN,3.0670949316121,101.68613487437,POINT (3.0670949316121 101.68613487437)
